customer_id,account_age_days,previous_transactions,successful_transactions,previous_chargebacks,previous_refunds,known_devices,average_order_value
CUST_01710,1914,6,0,0,1,1,3022.09
CUST_01711,883,12,4,0,4,3,2206.7
CUST_01712,1281,43,42,1,3,2,1198.98
CUST_01713,962,48,47,0,1,3,6044.89
CUST_01714,1937,3,0,0,1,3,1173.64
CUST_01715,691,24,20,0,2,1,19280.19
CUST_01716,1583,28,26,1,2,1,3190.74
CUST_01717,629,31,23,1,3,1,2130.7
CUST_01718,1452,18,13,1,0,4,2918.49
CUST_01719,1104,14,7,0,0,1,11366.25
CUST_01720,253,37,37,0,3,1,6733.44
CUST_01721,1020,47,46,1,2,3,2455.73
CUST_01722,904,39,34,0,0,3,1862.72
CUST_01723,1106,37,36,0,1,3,5983.15
CUST_01724,1928,9,9,1,1,4,1988.72
CUST_01725,1094,47,47,0,2,4,2451.49
CUST_01726,1038,12,11,0,1,2,2973.65
CUST_01727,1481,19,12,0,4,1,9186.96
CUST_01728,272,2,1,0,4,1,7688.01
CUST_01729,1540,14,13,1,0,4,14339.09
CUST_01730,877,3,2,1,2,3,442.23
CUST_01731,1177,41,34,0,1,1,9275.7
CUST_01732,1341,13,7,0,0,3,9357.17
CUST_01733,1648,5,2,1,1,3,6200.47
CUST_01734,1067,36,31,0,0,1,9150.36
CUST_01735,263,44,39,1,1,3,6018.44
CUST_01736,841,47,46,1,3,1,2410.43
CUST_01737,1734,12,5,0,2,3,783.41
CUST_01738,1737,22,22,0,4,4,5108.68
CUST_01739,1906,31,21,0,1,2,11698.02
CUST_01740,1016,10,10,0,2,4,4821.64
CUST_01741,1856,35,30,0,1,4,2717.85
CUST_01742,1635,27,17,0,2,3,1716.85
CUST_01743,1187,47,47,0,3,3,4407.69
CUST_01744,1167,35,25,1,1,2,2671.69
CUST_01745,1212,44,39,0,1,3,1230.03
CUST_01746,165,10,4,1,4,1,3101.04
CUST_01747,724,25,25,0,1,2,2848.16
CUST_01748,1199,39,35,0,1,2,20051.6
CUST_01749,1248,8,4,0,0,3,2555.46
CUST_01750,1483,3,2,0,1,4,2726.61
CUST_01751,207,32,25,0,2,3,3370.01
CUST_01752,955,20,13,0,1,3,771.13
CUST_01753,388,8,5,1,2,1,2644.38
CUST_01754,1622,13,4,1,2,4,7137.87
CUST_01755,1066,2,1,0,2,2,2133.49
CUST_01756,419,22,19,0,4,3,2889.32
CUST_01757,1618,21,13,0,1,1,1806.82
CUST_01758,1713,34,34,0,4,2,1833.67
CUST_01759,450,47,37,0,1,4,3702.67
CUST_01760,823,46,44,0,1,1,4158.99
CUST_01761,38,20,10,1,2,1,2275.95
CUST_01762,712,30,20,0,2,1,699.27
CUST_01763,1096,50,50,0,1,3,1297.28
CUST_01764,76,37,31,0,2,2,11994.15
CUST_01765,687,13,6,1,0,3,2649.45
CUST_01766,596,35,30,0,2,4,4548.5
CUST_01767,1404,8,4,0,1,2,2003.89
CUST_01768,352,18,9,2,2,1,4654.87
CUST_01769,1992,40,38,0,5,1,5030.18
CUST_01770,453,35,30,0,3,3,3672.08
CUST_01771,585,10,4,1,2,2,3629.54
CUST_01772,380,5,2,0,1,3,8456.74
CUST_01773,1137,29,19,0,1,2,3010.33
CUST_01774,89,31,31,1,1,1,4423.35
CUST_01775,246,25,15,0,2,1,2955.93
CUST_01776,903,26,18,0,0,4,1360.3
CUST_01777,1292,23,17,1,3,3,1920.41
CUST_01778,1704,13,13,3,1,1,7335.4
CUST_01779,1919,49,46,0,1,2,2613.19
CUST_01780,220,45,42,0,1,1,2328.83
CUST_01781,963,20,20,0,0,4,778.88
CUST_01782,993,15,8,0,4,2,1064.45
CUST_01783,1793,40,34,3,3,3,4931.6
CUST_01784,832,12,12,1,3,3,10655.59
CUST_01785,1645,21,18,0,5,4,2374.57
CUST_01786,91,5,3,0,3,1,2845.25
CUST_01787,749,31,28,0,2,2,5616.55
CUST_01788,608,50,45,0,2,2,2545.13
CUST_01789,1070,7,6,1,2,1,2962.31
CUST_01790,697,36,36,1,3,1,1535.79
CUST_01791,1652,20,18,1,1,4,2672.92
CUST_01792,850,38,34,0,1,2,2847.39
CUST_01793,1301,16,14,1,1,2,2165.29
CUST_01794,1017,25,16,0,2,3,3779.31
CUST_01795,456,45,44,1,1,4,2175.08
CUST_01796,1636,28,27,0,2,3,1756.01
CUST_01797,1145,45,38,1,1,2,4650.5
CUST_01798,1387,43,34,1,4,4,2745.27
CUST_01799,264,38,37,0,2,4,4597.96
CUST_01800,696,36,27,2,1,4,3174.32
CUST_01801,390,20,16,0,2,1,1959.12
CUST_01802,1255,7,6,0,1,3,3977.33
CUST_01803,1042,42,42,0,1,1,1587.14
CUST_01804,215,14,6,0,0,1,8051.54
CUST_01805,1580,10,10,1,2,2,3602.15
CUST_01806,957,35,29,0,0,4,5577.47
CUST_01807,1290,37,34,2,2,2,2354.76
CUST_01808,451,44,39,1,0,3,8655.05
CUST_01809,1197,44,38,0,2,4,4143.67
CUST_01810,1500,23,14,1,0,1,11856.61
CUST_01811,1282,33,29,2,2,2,5388.9
CUST_01812,1775,19,9,0,0,3,2346.07
CUST_01813,1875,36,26,1,0,1,4053.78
CUST_01814,1470,36,31,0,2,1,5341.31
CUST_01815,1793,19,9,0,2,2,3893.05
CUST_01816,914,45,44,1,0,4,7753.26
CUST_01817,1310,21,17,1,1,4,5935.74
CUST_01818,811,28,26,0,0,2,2525.69
CUST_01819,1386,12,9,0,1,2,6226.36
CUST_01820,415,36,32,1,4,3,3191.36
CUST_01821,1750,27,19,1,0,3,2939.68
CUST_01822,1817,43,35,0,0,2,2506.1
CUST_01823,53,5,5,1,1,1,2371.85
CUST_01824,324,47,44,0,1,4,1313.37
CUST_01825,308,6,1,0,0,4,6723.78
CUST_01826,1791,30,29,0,1,4,5154.68
CUST_01827,1306,12,9,0,1,4,5245.27
CUST_01828,1160,29,25,0,2,3,3051.08
CUST_01829,492,12,8,1,4,1,1416.09
CUST_01830,1213,32,25,0,1,3,6094.47
CUST_01831,871,35,34,0,0,3,1677.72
CUST_01832,98,3,3,0,1,3,4342.75
CUST_01833,261,38,35,0,0,1,1304.17
CUST_01834,320,47,45,0,1,3,1331.18
CUST_01835,982,34,25,0,1,1,5788.91
CUST_01836,532,31,31,0,2,1,2406.27
CUST_01837,1430,41,39,1,5,3,11418.89
CUST_01838,1285,4,2,1,4,1,2327.88
CUST_01839,990,30,28,0,0,4,5318.04
CUST_01840,1205,47,42,2,0,4,1034.42
CUST_01841,752,19,13,0,0,2,3028.31
CUST_01842,102,45,44,0,1,3,605.29
CUST_01843,1518,37,31,0,2,1,9976.48
CUST_01844,1318,31,30,0,2,2,3246.36
CUST_01845,1203,4,2,0,1,1,3333.87
CUST_01846,617,32,23,0,0,2,1269.65
CUST_01847,1065,5,2,1,0,3,10384.13
CUST_01848,301,40,34,0,1,3,2507.05
CUST_01849,1786,17,7,0,2,1,5909.29
CUST_01850,1266,12,11,0,2,2,2782.67
CUST_01851,1379,29,24,1,2,2,7205.46
CUST_01852,565,45,38,0,1,4,4590.14
CUST_01853,400,34,24,0,1,3,1780.69
CUST_01854,202,10,9,0,0,2,2397.89
CUST_01855,1745,32,28,0,1,4,7889.07
CUST_01856,517,43,40,1,2,2,7488.48
CUST_01857,461,37,32,1,2,1,6686.83
CUST_01858,1345,17,8,1,2,1,1024.61
CUST_01859,373,30,26,0,0,4,1019.55
CUST_01860,647,31,29,1,0,2,1352.87
CUST_01861,807,44,40,0,1,4,2319.52
CUST_01862,567,10,8,0,2,4,1264.59
CUST_01863,54,19,16,1,1,4,660.48
CUST_01864,1419,21,19,0,1,1,2917.4
CUST_01865,229,35,35,1,0,3,6853.11
CUST_01866,1988,28,27,1,0,3,4755.57
CUST_01867,716,18,12,1,1,1,4003.5
CUST_01868,552,42,41,2,1,4,5247.16
CUST_01869,974,50,50,0,2,2,5979.0
CUST_01870,1533,44,43,0,1,2,3562.83
CUST_01871,1094,22,22,1,1,2,2890.53
CUST_01872,671,36,26,0,2,1,2348.76
CUST_01873,1733,5,0,0,2,4,16435.51
CUST_01874,230,34,25,0,1,4,5347.48
CUST_01875,749,15,9,0,1,3,4689.59
CUST_01876,425,3,0,0,3,1,3177.46
CUST_01877,146,39,39,0,0,2,6317.32
CUST_01878,1976,39,39,0,0,1,1640.28
CUST_01879,1480,8,1,1,2,2,2356.55
CUST_01880,799,43,43,0,1,2,1359.89
CUST_01881,1865,8,2,0,1,3,3474.25
CUST_01882,633,30,30,0,1,1,7391.41
CUST_01883,1338,30,24,0,3,4,2515.78
CUST_01884,1447,43,38,0,1,3,6663.47
CUST_01885,361,50,41,0,2,3,5570.45
CUST_01886,1621,4,3,0,0,4,4671.92
CUST_01887,711,4,2,0,1,3,1174.31
CUST_01888,394,29,20,1,1,4,3512.1
CUST_01889,1931,13,12,0,0,4,1737.51
CUST_01890,395,42,39,1,3,1,2053.2
CUST_01891,324,35,31,2,0,2,2587.71
CUST_01892,1287,42,33,1,2,4,9479.85
CUST_01893,1495,17,8,0,1,1,1350.21
CUST_01894,179,5,4,1,1,3,5547.86
CUST_01895,1621,29,19,1,0,4,8983.21
CUST_01896,334,42,42,0,1,1,2882.87
CUST_01897,1940,3,3,1,2,3,2507.06
CUST_01898,340,45,40,0,2,4,3764.09
CUST_01899,1206,1,1,1,0,4,7734.49
CUST_01900,923,26,17,0,2,2,2309.72
CUST_01901,36,25,22,0,1,1,3869.4
CUST_01902,1191,35,30,0,1,3,3349.43
CUST_01903,1426,20,16,0,1,1,3236.98
CUST_01904,1324,42,33,0,1,3,924.98
CUST_01905,1124,22,13,0,4,4,2338.79
CUST_01906,1587,50,44,1,4,2,2447.56
CUST_01907,391,36,26,0,1,4,5207.61
CUST_01908,1383,13,7,0,1,4,9351.21
CUST_01909,1865,7,5,0,2,4,8328.97
CUST_01910,203,41,38,0,3,2,2918.47
CUST_01911,316,3,1,1,1,1,5295.68
CUST_01912,1504,38,31,3,1,4,1574.89
CUST_01913,826,5,4,0,2,3,14083.89
CUST_01914,1053,35,32,1,3,1,3103.07
CUST_01915,105,22,12,0,1,3,3139.14
CUST_01916,1643,47,37,2,0,4,6874.06
CUST_01917,272,14,14,0,0,4,3297.82
CUST_01918,1955,44,42,0,0,2,825.84
CUST_01919,1547,38,31,0,0,1,2664.06
CUST_01920,105,48,40,1,2,4,2020.9
CUST_01921,1369,2,1,1,3,1,6210.14
CUST_01922,527,45,45,0,3,2,1495.08
CUST_01923,59,12,12,1,1,1,2860.69
CUST_01924,1882,20,11,0,2,4,2553.83
CUST_01925,1281,11,10,1,0,1,1480.41
CUST_01926,1704,7,1,1,0,4,13842.82
CUST_01927,1248,40,33,0,1,1,3625.78
CUST_01928,1677,13,9,0,1,3,5944.72
CUST_01929,1691,48,48,0,4,4,1890.39
CUST_01930,694,8,8,0,4,2,2371.66
CUST_01931,688,14,4,0,1,2,1689.12
CUST_01932,717,5,0,0,2,3,1302.48
CUST_01933,319,49,45,1,1,2,7270.39
CUST_01934,1456,24,22,1,1,2,1711.28
CUST_01935,928,16,15,0,2,1,9860.33
CUST_01936,303,7,6,0,1,2,4287.03
CUST_01937,62,32,23,0,2,1,1183.16
CUST_01938,44,12,3,0,3,3,2522.17
CUST_01939,882,45,42,0,3,2,1292.16
CUST_01940,452,10,10,0,2,3,1467.26
CUST_01941,1101,29,25,0,1,2,2717.9
CUST_01942,1951,12,11,0,1,1,4458.53
CUST_01943,1251,12,9,0,3,1,7176.55
CUST_01944,1314,20,15,2,2,4,4820.81
CUST_01945,39,36,29,0,0,2,2302.18
CUST_01946,270,34,25,0,0,3,2519.43
CUST_01947,1796,49,47,0,1,2,1840.19
CUST_01948,980,50,50,2,1,2,4135.58
CUST_01949,596,4,1,3,2,1,1580.74
CUST_01950,1661,10,10,1,1,4,3292.45
CUST_01951,1048,12,4,1,1,1,2637.92
CUST_01952,140,42,37,1,2,3,7724.23
CUST_01953,459,28,22,1,1,3,3171.7
CUST_01954,1293,49,46,0,0,1,2111.97
CUST_01955,243,48,38,0,4,2,4257.0
CUST_01956,353,2,1,0,2,1,6685.7
CUST_01957,175,16,13,0,0,3,3108.64
CUST_01958,888,13,13,0,2,3,3740.31
CUST_01959,501,50,41,0,3,3,2015.42
CUST_01960,496,7,3,0,3,4,2159.83
CUST_01961,1811,13,9,1,0,2,3152.47
CUST_01962,180,31,30,1,1,4,3731.82
CUST_01963,141,28,20,0,1,2,2067.31
CUST_01964,1930,40,37,0,2,2,1784.64
CUST_01965,823,24,16,0,0,4,1704.49
CUST_01966,1504,13,13,1,1,3,3481.08
CUST_01967,582,13,8,1,3,2,4570.41
CUST_01968,95,45,44,0,0,1,1184.54
CUST_01969,604,9,1,0,0,4,5474.8
CUST_01970,969,27,19,0,0,3,11492.72
CUST_01971,480,19,18,0,3,2,3200.96
CUST_01972,1646,41,40,1,1,2,8506.69
CUST_01973,1213,36,29,0,0,1,2288.91
CUST_01974,873,34,31,0,1,2,7641.87
CUST_01975,1241,31,28,1,2,3,838.49
CUST_01976,59,47,43,0,2,2,1532.29
CUST_01977,537,21,17,0,1,2,11475.14
CUST_01978,1856,38,30,1,1,1,1377.09
CUST_01979,885,3,0,0,4,4,3788.78
CUST_01980,1532,50,48,0,0,1,1526.99
CUST_01981,901,34,30,1,3,4,3256.91
CUST_01982,1688,45,36,0,1,4,985.86
CUST_01983,1044,16,7,0,0,1,2045.54
CUST_01984,1449,47,43,0,2,2,4131.98
CUST_01985,301,23,17,0,4,2,1608.4
CUST_01986,1356,6,0,1,2,4,3175.49
CUST_01987,1400,20,12,0,2,4,3176.56
CUST_01988,1787,37,36,0,3,1,895.54
CUST_01989,961,30,22,1,2,4,2727.32
CUST_01990,408,24,24,0,2,4,1054.51
CUST_01991,1471,41,31,2,1,1,2772.7
CUST_01992,818,45,40,1,3,1,2116.04
CUST_01993,637,28,22,1,3,2,557.1
CUST_01994,1643,44,35,0,1,3,1853.28
CUST_01995,1536,4,4,0,1,3,2902.05
CUST_01996,1848,4,0,0,2,4,5287.69
CUST_01997,778,30,29,0,3,1,2641.9
CUST_01998,778,24,16,0,1,1,1546.88
CUST_01999,1178,46,39,0,0,2,6622.15
CUST_02000,715,16,14,0,3,1,1304.84
