transaction_id,customer_id,amount,payment_method,device_id,ip_country,transaction_time,authentication_status,previous_transactions
TXN_003696,CUST_01766,9096.88,wallet,DEV_02584,GB,2026-01-11,failed,35
TXN_003697,CUST_01074,1454.14,card,DEV_00834,IN,2026-05-12,success,25
TXN_003698,CUST_00306,3524.25,card,DEV_01861,US,2026-04-13,success,19
TXN_003699,CUST_01322,2456.86,upi,DEV_02461,AE,2026-05-21,success,24
TXN_003700,CUST_00760,6227.58,netbanking,DEV_01226,SG,2026-03-25,success,36
TXN_003701,CUST_00385,12850.3,card,DEV_01875,US,2026-05-13,success,49
TXN_003702,CUST_01587,3548.72,upi,DEV_02628,AE,2026-06-11,success,14
TXN_003703,CUST_01374,2291.64,card,DEV_00309,AE,2026-05-19,success,31
TXN_003704,CUST_01010,1253.18,wallet,DEV_02427,IN,2026-07-04,failed,2
TXN_003705,CUST_01440,1398.45,card,DEV_00703,AE,2026-04-14,failed,40
TXN_003706,CUST_01424,5093.71,upi,DEV_00064,SG,2026-01-09,success,30
TXN_003707,CUST_00627,1218.95,card,DEV_00984,SG,2026-01-31,failed,50
TXN_003708,CUST_00874,1686.92,card,DEV_02604,US,2026-04-18,success,32
TXN_003709,CUST_00101,4130.99,netbanking,DEV_01150,GB,2026-02-25,success,17
TXN_003710,CUST_00774,2744.63,wallet,DEV_02582,US,2026-06-14,success,34
TXN_003711,CUST_00120,6176.63,netbanking,DEV_02138,AE,2026-01-02,success,2
TXN_003712,CUST_01807,10698.95,upi,DEV_00045,GB,2026-07-27,success,37
TXN_003713,CUST_01314,2403.36,netbanking,DEV_00665,GB,2026-02-25,failed,22
TXN_003714,CUST_01498,11197.03,card,DEV_02399,IN,2026-02-09,success,1
TXN_003715,CUST_00322,1909.13,wallet,DEV_01492,US,2026-01-03,success,33
TXN_003716,CUST_01193,17413.61,netbanking,DEV_02335,AE,2026-04-14,success,21
TXN_003717,CUST_00051,4580.98,upi,DEV_02499,AE,2026-06-16,failed,43
TXN_003718,CUST_01437,3453.34,card,DEV_00541,GB,2026-03-04,failed,50
TXN_003719,CUST_00726,6596.65,netbanking,DEV_00545,GB,2026-01-11,success,3
TXN_003720,CUST_01894,4307.43,netbanking,DEV_00911,AE,2026-03-07,success,5
TXN_003721,CUST_01428,1981.51,wallet,DEV_01505,GB,2026-06-23,success,35
TXN_003722,CUST_01244,2892.8,upi,DEV_01639,GB,2026-08-04,success,11
TXN_003723,CUST_00586,10718.87,card,DEV_01443,SG,2026-04-26,failed,7
TXN_003724,CUST_01492,14388.98,upi,DEV_02121,GB,2026-03-12,failed,29
TXN_003725,CUST_01043,4781.14,wallet,DEV_00624,US,2026-02-02,success,4
TXN_003726,CUST_00246,11102.63,wallet,DEV_00158,AE,2026-04-14,failed,26
TXN_003727,CUST_01809,1616.57,wallet,DEV_01163,SG,2026-01-19,success,44
TXN_003728,CUST_01059,4107.83,netbanking,DEV_02382,GB,2026-05-26,failed,44
TXN_003729,CUST_00908,2400.1,upi,DEV_00553,IN,2026-03-07,success,35
TXN_003730,CUST_01678,2612.66,wallet,DEV_00756,US,2026-04-16,success,7
TXN_003731,CUST_01555,3700.21,card,DEV_01573,AE,2026-04-12,success,34
TXN_003732,CUST_01549,1220.42,wallet,DEV_02332,SG,2026-04-15,success,34
TXN_003733,CUST_00212,3727.2,upi,DEV_01413,AE,2026-06-06,success,30
TXN_003734,CUST_01683,619.67,upi,DEV_00883,GB,2026-07-12,failed,28
TXN_003735,CUST_00825,2181.19,wallet,DEV_02278,SG,2026-04-29,failed,13
TXN_003736,CUST_01866,3756.17,wallet,DEV_02503,US,2026-04-06,failed,28
TXN_003737,CUST_01660,4296.31,card,DEV_01234,IN,2026-03-05,success,21
TXN_003738,CUST_01267,8772.94,upi,DEV_00201,SG,2026-08-10,success,12
TXN_003739,CUST_01383,4160.46,upi,DEV_00392,GB,2026-02-21,success,9
TXN_003740,CUST_00728,9477.63,card,DEV_00634,US,2026-04-14,success,41
TXN_003741,CUST_01620,2882.69,card,DEV_00019,IN,2026-03-16,success,20
TXN_003742,CUST_00100,866.9,card,DEV_02673,AE,2026-04-13,success,1
TXN_003743,CUST_00917,3841.24,card,DEV_01250,US,2026-08-07,success,38
TXN_003744,CUST_00437,2218.06,netbanking,DEV_02995,SG,2026-01-19,success,39
TXN_003745,CUST_01465,2522.95,netbanking,DEV_00485,IN,2026-02-22,failed,17
TXN_003746,CUST_01309,1743.41,netbanking,DEV_00624,SG,2026-05-01,success,8
TXN_003747,CUST_01956,3209.89,card,DEV_02423,SG,2026-05-19,failed,2
TXN_003748,CUST_00950,1299.95,netbanking,DEV_02750,AE,2026-03-18,success,48
TXN_003749,CUST_00866,1521.17,upi,DEV_01216,IN,2026-03-26,success,41
TXN_003750,CUST_01330,29028.4,card,DEV_02125,US,2026-03-01,success,38
TXN_003751,CUST_00625,1493.1,upi,DEV_00127,SG,2026-05-05,failed,15
TXN_003752,CUST_01726,5395.88,wallet,DEV_02493,IN,2026-06-09,success,12
TXN_003753,CUST_01787,1454.48,wallet,DEV_00513,SG,2026-07-31,success,31
TXN_003754,CUST_01096,2174.35,netbanking,DEV_01648,SG,2026-02-03,success,32
TXN_003755,CUST_01452,1997.62,card,DEV_01941,GB,2026-03-04,success,31
TXN_003756,CUST_00212,4057.68,wallet,DEV_02522,AE,2026-04-15,success,30
TXN_003757,CUST_01978,1595.7,wallet,DEV_02343,GB,2026-05-03,success,38
TXN_003758,CUST_00642,7767.41,netbanking,DEV_00028,GB,2026-03-05,success,19
TXN_003759,CUST_00858,6312.63,wallet,DEV_01056,IN,2026-07-01,success,46
TXN_003760,CUST_01167,2787.52,netbanking,DEV_00924,IN,2026-06-18,success,46
TXN_003761,CUST_00575,1229.44,wallet,DEV_02706,SG,2026-03-22,failed,2
TXN_003762,CUST_01559,32689.55,card,DEV_00053,IN,2026-05-08,failed,9
TXN_003763,CUST_00166,3601.52,wallet,DEV_00805,US,2026-01-19,failed,2
TXN_003764,CUST_00351,2041.3,netbanking,DEV_00255,US,2026-04-18,success,14
TXN_003765,CUST_00241,2565.77,upi,DEV_00185,US,2026-06-27,success,8
TXN_003766,CUST_00038,16336.11,card,DEV_02420,US,2026-05-13,failed,42
TXN_003767,CUST_00469,5005.69,upi,DEV_00861,AE,2026-01-11,success,24
TXN_003768,CUST_00399,4484.24,netbanking,DEV_02998,US,2026-07-27,success,39
TXN_003769,CUST_00687,6009.45,netbanking,DEV_01127,AE,2026-03-15,success,15
TXN_003770,CUST_00182,5718.12,netbanking,DEV_02021,AE,2026-01-07,failed,24
TXN_003771,CUST_01379,2056.26,wallet,DEV_00528,US,2026-03-22,success,27
TXN_003772,CUST_01383,5976.38,card,DEV_02834,AE,2026-04-16,success,9
TXN_003773,CUST_01046,2711.17,card,DEV_02492,IN,2026-07-21,failed,7
TXN_003774,CUST_01314,8349.74,card,DEV_02819,SG,2026-08-07,success,22
TXN_003775,CUST_00625,6381.93,card,DEV_01980,US,2026-06-18,success,15
TXN_003776,CUST_01613,2189.83,netbanking,DEV_00322,GB,2026-04-01,failed,42
TXN_003777,CUST_00456,2083.83,upi,DEV_01048,IN,2026-06-04,success,19
TXN_003778,CUST_01300,4037.38,netbanking,DEV_02085,IN,2026-03-30,success,35
TXN_003779,CUST_00538,2311.87,card,DEV_02986,IN,2026-03-24,failed,24
TXN_003780,CUST_00518,1480.6,netbanking,DEV_01112,SG,2026-04-11,success,41
TXN_003781,CUST_01689,3853.4,upi,DEV_02467,IN,2026-04-12,success,12
TXN_003782,CUST_01794,2656.81,wallet,DEV_01937,IN,2026-01-13,success,25
TXN_003783,CUST_00248,6879.13,card,DEV_02408,US,2026-08-01,success,28
TXN_003784,CUST_00130,3095.3,netbanking,DEV_01307,GB,2026-01-31,success,27
TXN_003785,CUST_00498,4305.89,card,DEV_01019,SG,2026-07-21,success,42
TXN_003786,CUST_01679,2942.49,upi,DEV_00334,SG,2026-01-07,success,3
TXN_003787,CUST_01115,2024.26,wallet,DEV_01613,US,2026-07-16,success,10
TXN_003788,CUST_00426,4200.75,upi,DEV_02105,GB,2026-07-30,failed,49
TXN_003789,CUST_01261,7270.55,netbanking,DEV_02574,IN,2026-06-18,failed,17
TXN_003790,CUST_00408,6230.02,card,DEV_00621,AE,2026-03-24,success,28
TXN_003791,CUST_01672,9176.87,netbanking,DEV_00371,AE,2026-03-14,failed,27
TXN_003792,CUST_00435,386.87,upi,DEV_00835,US,2026-03-29,failed,38
TXN_003793,CUST_01067,15981.86,upi,DEV_00820,IN,2026-02-18,failed,47
TXN_003794,CUST_01586,10605.1,netbanking,DEV_01080,IN,2026-05-09,success,20
TXN_003795,CUST_01143,4462.38,wallet,DEV_01997,IN,2026-05-10,failed,3
TXN_003796,CUST_00866,5167.61,card,DEV_02444,US,2026-01-11,success,41
TXN_003797,CUST_01982,5383.16,card,DEV_02216,GB,2026-08-10,success,45
TXN_003798,CUST_01919,4483.59,card,DEV_00377,US,2026-06-24,success,38
TXN_003799,CUST_00555,2424.44,wallet,DEV_01551,IN,2026-01-25,success,42
TXN_003800,CUST_00770,8857.98,netbanking,DEV_02268,GB,2026-05-24,success,2
TXN_003801,CUST_01854,3643.6,netbanking,DEV_00668,AE,2026-03-03,success,10
TXN_003802,CUST_00393,2658.96,card,DEV_00457,SG,2026-06-17,failed,27
TXN_003803,CUST_00396,4926.93,card,DEV_01210,AE,2026-07-24,success,4
TXN_003804,CUST_00238,3247.99,upi,DEV_00075,GB,2026-02-27,failed,15
TXN_003805,CUST_00742,1162.67,card,DEV_01950,AE,2026-03-11,success,42
TXN_003806,CUST_01598,1608.49,netbanking,DEV_01214,AE,2026-07-05,success,4
TXN_003807,CUST_01756,1541.71,upi,DEV_02624,US,2026-01-21,failed,22
TXN_003808,CUST_00718,1455.13,card,DEV_01185,AE,2026-07-10,success,17
TXN_003809,CUST_00241,6745.96,netbanking,DEV_02987,US,2026-05-28,success,8
TXN_003810,CUST_00901,2910.44,wallet,DEV_01991,AE,2026-04-15,success,45
TXN_003811,CUST_00841,2943.1,wallet,DEV_00737,US,2026-03-25,failed,44
TXN_003812,CUST_00638,15475.91,card,DEV_01489,US,2026-01-04,success,9
TXN_003813,CUST_00995,3813.69,wallet,DEV_00302,SG,2026-03-19,success,50
TXN_003814,CUST_01032,5578.28,upi,DEV_01532,AE,2026-07-28,failed,31
TXN_003815,CUST_01234,1956.16,card,DEV_00886,AE,2026-05-13,failed,48
TXN_003816,CUST_01200,1744.24,card,DEV_01355,IN,2026-04-11,success,32
TXN_003817,CUST_00676,4594.9,card,DEV_01623,AE,2026-03-03,failed,23
TXN_003818,CUST_00039,10347.51,card,DEV_01520,IN,2026-02-03,success,28
TXN_003819,CUST_01013,8077.62,wallet,DEV_01090,IN,2026-06-09,success,7
TXN_003820,CUST_01452,5761.43,card,DEV_00887,SG,2026-01-12,success,31
TXN_003821,CUST_00355,3644.72,upi,DEV_00241,US,2026-06-13,success,1
TXN_003822,CUST_01529,4978.16,upi,DEV_01495,US,2026-01-06,success,36
TXN_003823,CUST_00366,6059.0,netbanking,DEV_00648,US,2026-07-16,failed,9
TXN_003824,CUST_01024,5067.84,netbanking,DEV_02329,AE,2026-06-28,success,21
TXN_003825,CUST_00764,2050.09,upi,DEV_00460,SG,2026-06-16,success,10
TXN_003826,CUST_01274,8111.52,wallet,DEV_00171,IN,2026-06-09,failed,43
TXN_003827,CUST_01397,3809.83,card,DEV_00545,AE,2026-03-31,failed,45
TXN_003828,CUST_01805,4532.87,netbanking,DEV_02710,GB,2026-03-07,success,10
TXN_003829,CUST_00367,4457.59,upi,DEV_00180,GB,2026-03-15,success,39
TXN_003830,CUST_01372,1569.11,netbanking,DEV_01350,US,2026-05-12,success,2
TXN_003831,CUST_01494,14361.19,card,DEV_02284,IN,2026-06-11,success,41
TXN_003832,CUST_00979,5744.52,wallet,DEV_01425,GB,2026-05-16,success,9
TXN_003833,CUST_01954,3539.18,netbanking,DEV_01160,GB,2026-04-12,failed,49
TXN_003834,CUST_01219,5841.57,upi,DEV_00688,SG,2026-07-23,success,46
TXN_003835,CUST_00822,4884.63,upi,DEV_00506,AE,2026-06-07,failed,46
TXN_003836,CUST_00413,269.96,card,DEV_01290,AE,2026-04-08,success,41
TXN_003837,CUST_01802,9286.73,upi,DEV_01673,IN,2026-07-27,failed,7
TXN_003838,CUST_01812,2754.56,upi,DEV_01269,SG,2026-04-19,success,19
TXN_003839,CUST_00889,633.89,wallet,DEV_00043,GB,2026-04-25,success,7
TXN_003840,CUST_00942,2456.36,wallet,DEV_01664,IN,2026-02-03,success,36
TXN_003841,CUST_01536,1423.73,netbanking,DEV_00258,GB,2026-05-10,success,50
TXN_003842,CUST_01904,4394.94,card,DEV_00291,GB,2026-02-20,success,42
TXN_003843,CUST_01722,2957.65,card,DEV_01808,US,2026-06-23,success,39
TXN_003844,CUST_00069,3630.47,wallet,DEV_02036,IN,2026-03-22,failed,35
TXN_003845,CUST_01251,1830.85,card,DEV_01421,SG,2026-04-23,success,44
TXN_003846,CUST_01180,8839.42,netbanking,DEV_00529,US,2026-03-07,success,29
TXN_003847,CUST_00340,2169.6,card,DEV_00857,US,2026-06-01,success,7
TXN_003848,CUST_01624,3562.13,netbanking,DEV_01812,SG,2026-03-09,success,48
TXN_003849,CUST_01568,16516.16,wallet,DEV_01083,GB,2026-02-24,success,3
TXN_003850,CUST_01251,3429.62,netbanking,DEV_02845,AE,2026-05-30,success,44
TXN_003851,CUST_00956,7427.33,netbanking,DEV_02961,AE,2026-02-01,success,38
TXN_003852,CUST_01697,2183.93,wallet,DEV_01781,GB,2026-08-05,failed,10
TXN_003853,CUST_00973,8650.73,upi,DEV_01760,GB,2026-04-10,success,30
TXN_003854,CUST_01989,17022.36,upi,DEV_00798,GB,2026-07-02,failed,30
TXN_003855,CUST_01240,1143.93,netbanking,DEV_02570,SG,2026-04-28,failed,48
TXN_003856,CUST_01428,3771.49,card,DEV_01533,AE,2026-01-13,success,35
TXN_003857,CUST_01228,3973.59,upi,DEV_02843,AE,2026-08-05,failed,25
TXN_003858,CUST_00308,5688.9,card,DEV_02221,GB,2026-03-04,success,28
TXN_003859,CUST_00315,2280.44,card,DEV_02309,US,2026-02-11,success,41
TXN_003860,CUST_00432,1445.77,netbanking,DEV_01772,AE,2026-03-03,success,29
TXN_003861,CUST_01269,6791.62,upi,DEV_00589,SG,2026-06-28,failed,35
TXN_003862,CUST_01569,4337.51,upi,DEV_02796,US,2026-02-23,failed,14
TXN_003863,CUST_00207,5934.0,netbanking,DEV_01062,IN,2026-02-17,success,2
TXN_003864,CUST_01423,7525.62,netbanking,DEV_00984,US,2026-07-28,failed,16
TXN_003865,CUST_01019,781.36,wallet,DEV_01541,SG,2026-08-09,success,47
TXN_003866,CUST_00831,10867.67,netbanking,DEV_00678,AE,2026-05-02,success,9
TXN_003867,CUST_00771,9691.22,upi,DEV_00917,SG,2026-08-11,success,6
TXN_003868,CUST_01055,8483.97,upi,DEV_00192,US,2026-03-03,success,49
TXN_003869,CUST_00427,6857.17,card,DEV_02357,IN,2026-03-06,success,37
TXN_003870,CUST_00707,4153.39,card,DEV_01734,SG,2026-02-18,success,14
TXN_003871,CUST_01826,6374.03,upi,DEV_02115,GB,2026-03-17,success,30
TXN_003872,CUST_01559,4167.3,upi,DEV_01217,AE,2026-06-18,success,9
TXN_003873,CUST_00138,3734.89,upi,DEV_02491,IN,2026-07-24,failed,33
TXN_003874,CUST_00746,3257.26,netbanking,DEV_01316,IN,2026-03-26,success,7
TXN_003875,CUST_01889,1183.71,netbanking,DEV_00520,AE,2026-01-15,failed,13
TXN_003876,CUST_00511,1782.19,netbanking,DEV_01788,SG,2026-06-26,success,28
TXN_003877,CUST_00695,9760.13,upi,DEV_02258,US,2026-02-01,success,42
TXN_003878,CUST_00410,12604.33,card,DEV_02936,AE,2026-07-21,success,26
TXN_003879,CUST_01263,2550.0,upi,DEV_00875,US,2026-02-17,failed,21
TXN_003880,CUST_00401,12643.89,upi,DEV_00526,AE,2026-04-26,failed,28
TXN_003881,CUST_01662,3142.06,wallet,DEV_00895,US,2026-01-20,failed,50
TXN_003882,CUST_00936,3181.97,card,DEV_01632,AE,2026-03-18,failed,16
TXN_003883,CUST_01086,2597.23,card,DEV_01815,IN,2026-02-23,success,29
TXN_003884,CUST_01099,1284.32,card,DEV_00976,AE,2026-07-24,success,2
TXN_003885,CUST_00932,1405.34,netbanking,DEV_02517,GB,2026-02-13,success,48
TXN_003886,CUST_00335,8797.98,upi,DEV_02582,GB,2026-01-22,success,9
TXN_003887,CUST_01558,1513.9,wallet,DEV_02901,GB,2026-07-06,success,7
TXN_003888,CUST_00820,21503.81,upi,DEV_02032,GB,2026-01-05,failed,2
TXN_003889,CUST_00112,4142.15,wallet,DEV_01503,SG,2026-02-12,failed,43
TXN_003890,CUST_00319,1726.94,wallet,DEV_01722,US,2026-04-06,success,9
TXN_003891,CUST_00474,1587.47,wallet,DEV_00655,IN,2026-08-04,success,2
TXN_003892,CUST_00483,2698.62,upi,DEV_02895,AE,2026-02-18,success,50
TXN_003893,CUST_00493,8373.85,wallet,DEV_01075,AE,2026-07-06,success,17
TXN_003894,CUST_00822,6709.91,netbanking,DEV_02350,AE,2026-03-10,success,46
TXN_003895,CUST_00909,2389.59,wallet,DEV_02645,SG,2026-02-23,success,31
TXN_003896,CUST_00138,2953.22,upi,DEV_02405,SG,2026-06-23,failed,33
TXN_003897,CUST_01572,2335.47,netbanking,DEV_02451,IN,2026-03-07,failed,41
TXN_003898,CUST_01647,7585.46,card,DEV_02414,SG,2026-03-22,success,4
TXN_003899,CUST_00051,6207.74,card,DEV_01156,SG,2026-06-29,success,43
TXN_003900,CUST_00703,1563.3,upi,DEV_01708,AE,2026-03-17,success,42
TXN_003901,CUST_01399,2834.16,upi,DEV_00540,US,2026-06-01,success,36
TXN_003902,CUST_01090,810.39,wallet,DEV_00416,US,2026-01-26,success,50
TXN_003903,CUST_00528,5205.1,card,DEV_02706,IN,2026-03-26,success,18
TXN_003904,CUST_01724,3810.3,netbanking,DEV_00934,GB,2026-01-05,success,9
TXN_003905,CUST_01048,3055.82,card,DEV_00748,AE,2026-04-22,success,8
TXN_003906,CUST_00782,2672.18,upi,DEV_00791,SG,2026-05-16,success,26
TXN_003907,CUST_01513,1588.61,wallet,DEV_01230,US,2026-07-31,success,35
TXN_003908,CUST_01253,5118.95,netbanking,DEV_01629,AE,2026-07-11,failed,50
TXN_003909,CUST_01827,7267.99,card,DEV_02103,SG,2026-05-15,success,12
TXN_003910,CUST_01619,8320.7,upi,DEV_00840,AE,2026-05-15,failed,39
TXN_003911,CUST_00396,6852.15,card,DEV_01351,SG,2026-08-06,success,4
TXN_003912,CUST_00872,4801.37,card,DEV_01589,SG,2026-01-13,failed,14
TXN_003913,CUST_01173,4844.39,card,DEV_02996,US,2026-06-28,success,47
TXN_003914,CUST_01229,1326.98,netbanking,DEV_01642,GB,2026-04-30,success,25
TXN_003915,CUST_00778,2067.0,wallet,DEV_00101,GB,2026-05-12,failed,31
TXN_003916,CUST_01219,2128.12,wallet,DEV_02554,GB,2026-05-26,failed,46
TXN_003917,CUST_01173,7517.47,upi,DEV_02779,SG,2026-03-03,success,47
TXN_003918,CUST_00267,1915.06,wallet,DEV_00632,US,2026-04-12,success,41
TXN_003919,CUST_01325,3654.57,card,DEV_02225,IN,2026-05-27,success,7
TXN_003920,CUST_00921,3096.27,wallet,DEV_00343,AE,2026-04-13,success,43
TXN_003921,CUST_00917,1242.32,card,DEV_00406,AE,2026-03-24,success,38
TXN_003922,CUST_00564,8626.56,netbanking,DEV_01842,SG,2026-04-15,success,29
TXN_003923,CUST_00179,3072.13,netbanking,DEV_02045,SG,2026-04-13,success,2
TXN_003924,CUST_00490,5887.82,netbanking,DEV_01469,AE,2026-04-01,success,27
TXN_003925,CUST_01971,3882.86,upi,DEV_01044,AE,2026-04-21,success,19
TXN_003926,CUST_00753,3682.68,card,DEV_00029,IN,2026-04-09,failed,25
TXN_003927,CUST_01758,3168.18,netbanking,DEV_02135,AE,2026-07-26,success,34
TXN_003928,CUST_00111,4030.3,netbanking,DEV_02799,IN,2026-04-02,success,12
TXN_003929,CUST_00371,3212.72,wallet,DEV_01568,GB,2026-03-07,success,30
TXN_003930,CUST_00812,5279.48,card,DEV_00631,US,2026-03-07,success,31
TXN_003931,CUST_00283,2906.37,netbanking,DEV_00282,SG,2026-05-31,failed,21
TXN_003932,CUST_00227,3460.46,netbanking,DEV_00021,US,2026-07-25,success,10
TXN_003933,CUST_01073,5358.36,upi,DEV_02168,AE,2026-05-17,failed,35
TXN_003934,CUST_01121,4236.16,card,DEV_02100,US,2026-08-03,success,47
TXN_003935,CUST_01354,6960.76,wallet,DEV_00172,IN,2026-04-26,success,12
TXN_003936,CUST_01421,2891.76,upi,DEV_01673,US,2026-01-12,success,35
TXN_003937,CUST_01521,7478.25,netbanking,DEV_00631,US,2026-05-12,failed,50
TXN_003938,CUST_00136,1187.0,card,DEV_00711,IN,2026-07-24,success,29
TXN_003939,CUST_00487,4744.16,card,DEV_02215,SG,2026-07-08,success,33
TXN_003940,CUST_01182,3084.71,card,DEV_02494,GB,2026-07-11,success,22
TXN_003941,CUST_01352,2375.17,upi,DEV_01103,SG,2026-01-04,failed,11
TXN_003942,CUST_00657,5414.55,card,DEV_02488,AE,2026-06-02,failed,35
TXN_003943,CUST_01198,4340.82,wallet,DEV_00553,GB,2026-03-28,success,42
TXN_003944,CUST_00505,5807.13,netbanking,DEV_00449,US,2026-04-03,failed,49
TXN_003945,CUST_01744,3559.89,netbanking,DEV_02158,IN,2026-03-18,success,35
TXN_003946,CUST_01911,2746.47,card,DEV_01901,US,2026-04-01,failed,3
TXN_003947,CUST_01303,3359.6,wallet,DEV_01226,SG,2026-01-04,success,47
TXN_003948,CUST_00791,5308.58,wallet,DEV_02623,US,2026-05-27,success,50
TXN_003949,CUST_00198,2572.33,card,DEV_01380,SG,2026-08-01,success,29
TXN_003950,CUST_00267,4241.17,upi,DEV_02695,AE,2026-01-01,success,41
TXN_003951,CUST_01766,6125.93,netbanking,DEV_01108,US,2026-06-16,success,35
TXN_003952,CUST_01019,3346.12,upi,DEV_00369,GB,2026-05-16,success,47
TXN_003953,CUST_00559,4108.07,netbanking,DEV_02133,GB,2026-06-06,success,37
TXN_003954,CUST_00775,3214.15,wallet,DEV_00784,GB,2026-02-09,success,9
TXN_003955,CUST_01428,1137.61,upi,DEV_00395,SG,2026-07-10,failed,35
TXN_003956,CUST_01517,20517.8,wallet,DEV_01930,GB,2026-05-17,failed,22
TXN_003957,CUST_01481,2802.97,wallet,DEV_01486,SG,2026-04-04,success,47
TXN_003958,CUST_00422,5109.64,netbanking,DEV_00274,SG,2026-04-19,success,42
TXN_003959,CUST_01622,1000.67,upi,DEV_00826,IN,2026-05-09,success,3
TXN_003960,CUST_01341,4110.63,netbanking,DEV_02628,SG,2026-08-12,failed,17
TXN_003961,CUST_01229,2912.66,netbanking,DEV_00435,SG,2026-04-18,success,25
TXN_003962,CUST_01235,2331.75,upi,DEV_02649,US,2026-02-13,failed,14
TXN_003963,CUST_01564,1719.12,card,DEV_02634,GB,2026-07-04,failed,14
TXN_003964,CUST_01831,570.16,netbanking,DEV_00679,AE,2026-04-18,failed,35
TXN_003965,CUST_01555,32700.02,netbanking,DEV_02115,US,2026-01-26,failed,34
TXN_003966,CUST_01095,7996.97,upi,DEV_02867,IN,2026-04-09,failed,8
TXN_003967,CUST_01969,6099.23,upi,DEV_02419,US,2026-06-18,success,9
TXN_003968,CUST_00292,3133.35,netbanking,DEV_00378,SG,2026-07-24,success,21
TXN_003969,CUST_01534,1324.2,wallet,DEV_02216,SG,2026-02-08,success,8
TXN_003970,CUST_00525,6148.63,upi,DEV_01563,GB,2026-07-30,success,29
TXN_003971,CUST_00434,3144.29,netbanking,DEV_01698,SG,2026-05-21,success,39
TXN_003972,CUST_00028,6190.58,wallet,DEV_00626,US,2026-02-04,failed,42
TXN_003973,CUST_00715,4440.61,upi,DEV_00902,AE,2026-01-31,failed,7
TXN_003974,CUST_00536,1715.56,card,DEV_00621,US,2026-02-28,failed,5
TXN_003975,CUST_00039,4844.23,card,DEV_00148,AE,2026-03-22,success,28
TXN_003976,CUST_01014,3808.74,wallet,DEV_00228,SG,2026-03-13,failed,9
TXN_003977,CUST_00660,2932.14,wallet,DEV_02380,GB,2026-06-30,success,37
TXN_003978,CUST_00404,10094.07,card,DEV_02569,AE,2026-04-18,failed,26
TXN_003979,CUST_01780,7232.16,netbanking,DEV_01286,US,2026-06-01,success,45
TXN_003980,CUST_01058,1886.85,card,DEV_01854,US,2026-04-29,success,25
TXN_003981,CUST_00342,3383.59,netbanking,DEV_02389,IN,2026-03-24,failed,29
TXN_003982,CUST_00552,1941.69,card,DEV_02285,SG,2026-03-19,success,34
TXN_003983,CUST_00533,5172.95,wallet,DEV_00687,AE,2026-07-31,success,8
TXN_003984,CUST_00122,3502.3,netbanking,DEV_02255,SG,2026-04-24,failed,39
TXN_003985,CUST_01262,4810.04,upi,DEV_02151,IN,2026-08-09,success,46
TXN_003986,CUST_00297,4569.33,card,DEV_02807,AE,2026-04-13,success,11
TXN_003987,CUST_00794,1884.01,upi,DEV_00975,SG,2026-04-13,success,32
TXN_003988,CUST_01665,1041.43,upi,DEV_00470,SG,2026-01-08,success,15
TXN_003989,CUST_01008,15364.57,card,DEV_02242,SG,2026-01-26,success,40
TXN_003990,CUST_00165,887.84,wallet,DEV_02686,IN,2026-05-11,success,15
TXN_003991,CUST_01473,1517.96,card,DEV_02658,AE,2026-01-02,failed,6
TXN_003992,CUST_01070,4145.26,wallet,DEV_02930,SG,2026-01-10,success,1
TXN_003993,CUST_00021,13571.76,card,DEV_01863,SG,2026-02-03,success,18
TXN_003994,CUST_01681,5798.72,wallet,DEV_00602,SG,2026-05-23,success,19
TXN_003995,CUST_01411,3339.68,wallet,DEV_02267,SG,2026-03-01,success,1
TXN_003996,CUST_01271,1379.22,netbanking,DEV_02894,SG,2026-06-19,failed,24
TXN_003997,CUST_01843,14012.51,netbanking,DEV_02489,AE,2026-01-12,success,37
TXN_003998,CUST_01059,5759.42,netbanking,DEV_00182,AE,2026-05-06,success,44
TXN_003999,CUST_00541,1977.4,wallet,DEV_02094,SG,2026-04-16,success,37
TXN_004000,CUST_01715,3183.62,upi,DEV_01386,GB,2026-06-26,failed,24
TXN_004001,CUST_00669,1752.26,card,DEV_01995,AE,2026-03-02,success,1
TXN_004002,CUST_01791,3909.68,upi,DEV_02696,US,2026-01-26,success,20
TXN_004003,CUST_00467,13453.77,netbanking,DEV_01394,IN,2026-06-24,success,13
TXN_004004,CUST_00021,6821.43,wallet,DEV_02770,IN,2026-04-02,success,18
TXN_004005,CUST_01075,2277.41,card,DEV_02150,AE,2026-06-08,success,39
TXN_004006,CUST_00080,1703.08,netbanking,DEV_02912,GB,2026-03-09,success,33
TXN_004007,CUST_01525,10154.34,netbanking,DEV_01506,SG,2026-05-18,success,29
TXN_004008,CUST_00241,2638.78,card,DEV_00313,GB,2026-01-17,success,8
TXN_004009,CUST_00191,4904.4,wallet,DEV_00211,IN,2026-07-12,success,27
TXN_004010,CUST_00097,4095.2,upi,DEV_02655,GB,2026-08-06,success,44
TXN_004011,CUST_00062,4420.31,upi,DEV_01641,SG,2026-04-24,success,27
TXN_004012,CUST_01366,4048.71,netbanking,DEV_02572,AE,2026-07-29,success,31
TXN_004013,CUST_01417,58499.75,card,DEV_02388,AE,2026-08-13,failed,26
TXN_004014,CUST_01045,2429.47,wallet,DEV_02203,IN,2026-08-12,success,6
TXN_004015,CUST_01754,4979.41,upi,DEV_02617,GB,2026-07-25,success,13
