order_id,transaction_id,product_category,product_value,shipping_address,delivery_status,delivery_date,refund_status
ORD_003631,TXN_003631,travel,5699.31,"Address_6084, India",delivered,2026-06-14,processed
ORD_003632,TXN_003632,home,14757.59,"Address_7218, India",pending,2026-01-16,none
ORD_003633,TXN_003633,home,26750.6,"Address_1657, India",pending,2026-04-30,none
ORD_003634,TXN_003634,home,3459.1,"Address_1701, India",delivered,2026-07-20,none
ORD_003635,TXN_003635,home,21854.23,"Address_9294, India",failed,2026-04-03,requested
ORD_003636,TXN_003636,fashion,1263.33,"Address_7771, India",failed,2026-07-31,none
ORD_003637,TXN_003637,fashion,791.65,"Address_8954, India",delivered,2026-07-19,none
ORD_003638,TXN_003638,travel,1356.87,"Address_9615, India",delivered,2026-07-19,none
ORD_003639,TXN_003639,travel,2015.25,"Address_1707, India",failed,2026-04-22,none
ORD_003640,TXN_003640,electronics,10572.87,"Address_9880, India",delivered,2026-02-17,requested
ORD_003641,TXN_003641,home,2162.59,"Address_1825, India",pending,2026-01-20,none
ORD_003642,TXN_003642,beauty,650.04,"Address_7490, India",delivered,2026-03-01,none
ORD_003643,TXN_003643,beauty,3195.61,"Address_9306, India",pending,2026-02-21,none
ORD_003644,TXN_003644,home,21799.47,"Address_8543, India",failed,2026-03-08,none
ORD_003645,TXN_003645,beauty,1634.36,"Address_2114, India",pending,2026-07-24,processed
ORD_003646,TXN_003646,home,9087.46,"Address_1184, India",delivered,2026-03-13,requested
ORD_003647,TXN_003647,travel,2342.95,"Address_9260, India",failed,2026-08-06,none
ORD_003648,TXN_003648,home,2855.21,"Address_1769, India",delivered,2026-05-03,none
ORD_003649,TXN_003649,grocery,3602.48,"Address_3815, India",failed,2026-01-20,none
ORD_003650,TXN_003650,home,3410.88,"Address_6284, India",failed,2026-07-13,requested
ORD_003651,TXN_003651,beauty,2723.86,"Address_2230, India",pending,2026-04-22,none
ORD_003652,TXN_003652,fashion,892.43,"Address_5677, India",delivered,2026-07-19,processed
ORD_003653,TXN_003653,beauty,3251.03,"Address_8476, India",failed,2026-04-09,none
ORD_003654,TXN_003654,fashion,3252.76,"Address_3020, India",delivered,2026-08-03,none
ORD_003655,TXN_003655,beauty,3928.98,"Address_4475, India",delivered,2026-05-07,none
ORD_003656,TXN_003656,beauty,779.23,"Address_9946, India",delivered,2026-03-26,none
ORD_003657,TXN_003657,grocery,2764.63,"Address_9695, India",pending,2026-06-21,processed
ORD_003658,TXN_003658,electronics,1131.59,"Address_5451, India",failed,2026-04-06,none
ORD_003659,TXN_003659,grocery,3664.23,"Address_7823, India",delivered,2026-01-15,requested
ORD_003660,TXN_003660,software,2829.73,"Address_8501, India",delivered,2026-04-23,none
ORD_003661,TXN_003661,fashion,661.62,"Address_2637, India",delivered,2026-05-05,processed
ORD_003662,TXN_003662,software,1062.62,"Address_1484, India",pending,2026-05-07,requested
ORD_003663,TXN_003663,software,4968.25,"Address_7799, India",delivered,2026-04-19,none
ORD_003664,TXN_003664,software,2220.25,"Address_8807, India",delivered,2026-07-20,none
ORD_003665,TXN_003665,beauty,2422.72,"Address_9170, India",failed,2026-05-12,none
ORD_003666,TXN_003666,home,2448.79,"Address_9585, India",delivered,2026-07-20,none
ORD_003667,TXN_003667,software,1133.88,"Address_4951, India",pending,2026-07-13,none
ORD_003668,TXN_003668,home,2650.74,"Address_9616, India",failed,2026-06-28,none
ORD_003669,TXN_003669,grocery,3191.92,"Address_2315, India",delivered,2026-07-16,none
ORD_003670,TXN_003670,home,3089.72,"Address_9855, India",delivered,2026-05-29,requested
ORD_003671,TXN_003671,fashion,1759.1,"Address_2275, India",delivered,2026-01-23,none
ORD_003672,TXN_003672,electronics,1532.05,"Address_8831, India",delivered,2026-05-24,none
ORD_003673,TXN_003673,grocery,9856.86,"Address_8872, India",failed,2026-04-16,none
ORD_003674,TXN_003674,software,1478.7,"Address_5129, India",delivered,2026-04-15,none
ORD_003675,TXN_003675,home,2751.15,"Address_9923, India",delivered,2026-07-31,none
ORD_003676,TXN_003676,software,12364.42,"Address_1639, India",delivered,2026-08-03,processed
ORD_003677,TXN_003677,home,4205.69,"Address_7692, India",pending,2026-02-11,none
ORD_003678,TXN_003678,beauty,4388.46,"Address_6061, India",delivered,2026-05-03,processed
ORD_003679,TXN_003679,grocery,3690.98,"Address_7569, India",delivered,2026-04-20,none
ORD_003680,TXN_003680,grocery,1366.91,"Address_8245, India",pending,2026-06-03,requested
ORD_003681,TXN_003681,home,1160.99,"Address_3275, India",delivered,2026-07-08,processed
ORD_003682,TXN_003682,software,1966.5,"Address_8959, India",failed,2026-03-31,none
ORD_003683,TXN_003683,travel,6019.29,"Address_8003, India",delivered,2026-04-08,none
ORD_003684,TXN_003684,grocery,11027.18,"Address_6629, India",delivered,2026-06-05,none
ORD_003685,TXN_003685,grocery,1240.35,"Address_7912, India",pending,2026-08-02,none
ORD_003686,TXN_003686,beauty,3928.58,"Address_3927, India",failed,2026-03-13,none
ORD_003687,TXN_003687,home,1912.49,"Address_3654, India",delivered,2026-05-18,requested
ORD_003688,TXN_003688,home,1139.34,"Address_5445, India",delivered,2026-07-24,none
ORD_003689,TXN_003689,electronics,5219.37,"Address_6151, India",delivered,2026-01-30,none
ORD_003690,TXN_003690,beauty,1326.9,"Address_3681, India",pending,2026-04-15,none
ORD_003691,TXN_003691,beauty,2115.89,"Address_7670, India",failed,2026-06-28,none
ORD_003692,TXN_003692,fashion,2250.47,"Address_3211, India",delivered,2026-06-05,processed
ORD_003693,TXN_003693,software,7126.5,"Address_9597, India",pending,2026-08-16,none
ORD_003694,TXN_003694,grocery,917.86,"Address_5143, India",pending,2026-02-27,processed
ORD_003695,TXN_003695,software,3179.47,"Address_7902, India",delivered,2026-01-19,requested
ORD_003696,TXN_003696,home,9096.88,"Address_2423, India",delivered,2026-01-13,none
ORD_003697,TXN_003697,home,1454.14,"Address_7110, India",pending,2026-05-15,processed
ORD_003698,TXN_003698,electronics,3524.25,"Address_6114, India",delivered,2026-04-17,none
ORD_003699,TXN_003699,software,2456.86,"Address_6003, India",failed,2026-05-23,requested
ORD_003700,TXN_003700,fashion,6227.58,"Address_8881, India",delivered,2026-03-31,none
ORD_003701,TXN_003701,electronics,12850.3,"Address_7533, India",delivered,2026-05-14,none
ORD_003702,TXN_003702,fashion,3548.72,"Address_8011, India",pending,2026-06-18,none
ORD_003703,TXN_003703,travel,2291.64,"Address_7395, India",delivered,2026-05-24,requested
ORD_003704,TXN_003704,electronics,1253.18,"Address_5665, India",failed,2026-07-11,none
ORD_003705,TXN_003705,beauty,1398.45,"Address_2369, India",delivered,2026-04-15,processed
ORD_003706,TXN_003706,electronics,5093.71,"Address_8040, India",pending,2026-01-12,processed
ORD_003707,TXN_003707,travel,1218.95,"Address_6293, India",delivered,2026-02-03,none
ORD_003708,TXN_003708,software,1686.92,"Address_5073, India",delivered,2026-04-19,none
ORD_003709,TXN_003709,home,4130.99,"Address_9502, India",delivered,2026-03-04,requested
ORD_003710,TXN_003710,fashion,2744.63,"Address_9043, India",delivered,2026-06-21,none
ORD_003711,TXN_003711,travel,6176.63,"Address_1069, India",delivered,2026-01-04,none
ORD_003712,TXN_003712,grocery,10698.95,"Address_9297, India",pending,2026-08-02,none
ORD_003713,TXN_003713,electronics,2403.36,"Address_9176, India",delivered,2026-02-27,none
ORD_003714,TXN_003714,home,11197.03,"Address_7501, India",delivered,2026-02-16,requested
ORD_003715,TXN_003715,beauty,1909.13,"Address_2736, India",delivered,2026-01-09,requested
ORD_003716,TXN_003716,electronics,17413.61,"Address_9719, India",pending,2026-04-21,none
ORD_003717,TXN_003717,travel,4580.98,"Address_2932, India",pending,2026-06-17,none
ORD_003718,TXN_003718,software,3453.34,"Address_5142, India",delivered,2026-03-10,none
ORD_003719,TXN_003719,grocery,6596.65,"Address_1549, India",delivered,2026-01-15,none
ORD_003720,TXN_003720,fashion,4307.43,"Address_3419, India",pending,2026-03-11,none
ORD_003721,TXN_003721,fashion,1981.51,"Address_6080, India",failed,2026-06-29,none
ORD_003722,TXN_003722,travel,2892.8,"Address_7781, India",delivered,2026-08-06,requested
ORD_003723,TXN_003723,software,10718.87,"Address_6834, India",delivered,2026-05-03,none
ORD_003724,TXN_003724,fashion,14388.98,"Address_5660, India",pending,2026-03-16,none
ORD_003725,TXN_003725,electronics,4781.14,"Address_2338, India",pending,2026-02-03,none
ORD_003726,TXN_003726,beauty,11102.63,"Address_7127, India",failed,2026-04-17,none
ORD_003727,TXN_003727,software,1616.57,"Address_9806, India",pending,2026-01-22,none
ORD_003728,TXN_003728,beauty,4107.83,"Address_9086, India",delivered,2026-05-31,none
ORD_003729,TXN_003729,electronics,2400.1,"Address_5265, India",delivered,2026-03-13,none
ORD_003730,TXN_003730,grocery,2612.66,"Address_3681, India",failed,2026-04-22,none
ORD_003731,TXN_003731,travel,3700.21,"Address_4742, India",delivered,2026-04-19,none
ORD_003732,TXN_003732,home,1220.42,"Address_5485, India",delivered,2026-04-16,none
ORD_003733,TXN_003733,software,3727.2,"Address_3193, India",failed,2026-06-10,requested
ORD_003734,TXN_003734,software,619.67,"Address_5575, India",delivered,2026-07-18,none
ORD_003735,TXN_003735,fashion,2181.19,"Address_4733, India",delivered,2026-05-04,none
ORD_003736,TXN_003736,grocery,3756.17,"Address_8480, India",failed,2026-04-10,requested
ORD_003737,TXN_003737,software,4296.31,"Address_5626, India",delivered,2026-03-08,requested
ORD_003738,TXN_003738,home,8772.94,"Address_3121, India",delivered,2026-08-16,requested
ORD_003739,TXN_003739,software,4160.46,"Address_5488, India",failed,2026-02-25,none
ORD_003740,TXN_003740,travel,9477.63,"Address_9354, India",delivered,2026-04-20,none
ORD_003741,TXN_003741,electronics,2882.69,"Address_1166, India",pending,2026-03-20,none
ORD_003742,TXN_003742,electronics,866.9,"Address_1527, India",failed,2026-04-18,requested
ORD_003743,TXN_003743,beauty,3841.24,"Address_5777, India",delivered,2026-08-09,processed
ORD_003744,TXN_003744,beauty,2218.06,"Address_3704, India",failed,2026-01-24,none
ORD_003745,TXN_003745,electronics,2522.95,"Address_7213, India",delivered,2026-02-24,none
ORD_003746,TXN_003746,fashion,1743.41,"Address_9237, India",delivered,2026-05-05,none
ORD_003747,TXN_003747,beauty,3209.89,"Address_6712, India",failed,2026-05-23,none
ORD_003748,TXN_003748,travel,1299.95,"Address_3948, India",delivered,2026-03-23,processed
ORD_003749,TXN_003749,electronics,1521.17,"Address_1028, India",delivered,2026-04-01,none
ORD_003750,TXN_003750,home,29028.4,"Address_2451, India",delivered,2026-03-08,processed
ORD_003751,TXN_003751,software,1493.1,"Address_5276, India",delivered,2026-05-08,none
ORD_003752,TXN_003752,home,5395.88,"Address_6738, India",delivered,2026-06-15,none
ORD_003753,TXN_003753,travel,1454.48,"Address_4652, India",delivered,2026-08-02,none
ORD_003754,TXN_003754,grocery,2174.35,"Address_1915, India",pending,2026-02-09,none
ORD_003755,TXN_003755,beauty,1997.62,"Address_1329, India",pending,2026-03-11,none
ORD_003756,TXN_003756,electronics,4057.68,"Address_4921, India",failed,2026-04-18,processed
ORD_003757,TXN_003757,software,1595.7,"Address_5791, India",delivered,2026-05-06,requested
ORD_003758,TXN_003758,beauty,7767.41,"Address_5415, India",delivered,2026-03-10,none
ORD_003759,TXN_003759,software,6312.63,"Address_8742, India",delivered,2026-07-07,none
ORD_003760,TXN_003760,fashion,2787.52,"Address_9569, India",delivered,2026-06-19,none
ORD_003761,TXN_003761,travel,1229.44,"Address_2169, India",delivered,2026-03-26,none
ORD_003762,TXN_003762,software,32689.55,"Address_3493, India",delivered,2026-05-14,processed
ORD_003763,TXN_003763,electronics,3601.52,"Address_6232, India",delivered,2026-01-22,requested
ORD_003764,TXN_003764,beauty,2041.3,"Address_9277, India",failed,2026-04-20,requested
ORD_003765,TXN_003765,software,2565.77,"Address_8466, India",delivered,2026-07-01,none
ORD_003766,TXN_003766,grocery,16336.11,"Address_1463, India",pending,2026-05-14,processed
ORD_003767,TXN_003767,grocery,5005.69,"Address_1327, India",pending,2026-01-13,requested
ORD_003768,TXN_003768,software,4484.24,"Address_4560, India",delivered,2026-07-31,requested
ORD_003769,TXN_003769,fashion,6009.45,"Address_5183, India",delivered,2026-03-17,requested
ORD_003770,TXN_003770,grocery,5718.12,"Address_8422, India",delivered,2026-01-08,requested
ORD_003771,TXN_003771,beauty,2056.26,"Address_9606, India",delivered,2026-03-25,requested
ORD_003772,TXN_003772,electronics,5976.38,"Address_8885, India",failed,2026-04-21,none
ORD_003773,TXN_003773,home,2711.17,"Address_9472, India",pending,2026-07-25,none
ORD_003774,TXN_003774,fashion,8349.74,"Address_4126, India",failed,2026-08-12,processed
ORD_003775,TXN_003775,home,6381.93,"Address_4197, India",pending,2026-06-23,none
ORD_003776,TXN_003776,travel,2189.83,"Address_9506, India",delivered,2026-04-04,none
ORD_003777,TXN_003777,grocery,2083.83,"Address_2763, India",failed,2026-06-09,none
ORD_003778,TXN_003778,beauty,4037.38,"Address_6936, India",pending,2026-04-05,processed
ORD_003779,TXN_003779,fashion,2311.87,"Address_9639, India",delivered,2026-03-28,none
ORD_003780,TXN_003780,software,1480.6,"Address_1292, India",delivered,2026-04-15,none
ORD_003781,TXN_003781,electronics,3853.4,"Address_6172, India",failed,2026-04-18,processed
ORD_003782,TXN_003782,grocery,2656.81,"Address_3718, India",pending,2026-01-16,requested
ORD_003783,TXN_003783,travel,6879.13,"Address_9902, India",pending,2026-08-02,none
ORD_003784,TXN_003784,software,3095.3,"Address_6431, India",delivered,2026-02-02,none
ORD_003785,TXN_003785,electronics,4305.89,"Address_8306, India",failed,2026-07-28,none
ORD_003786,TXN_003786,electronics,2942.49,"Address_4492, India",delivered,2026-01-14,requested
ORD_003787,TXN_003787,grocery,2024.26,"Address_7273, India",delivered,2026-07-21,requested
ORD_003788,TXN_003788,software,4200.75,"Address_2552, India",pending,2026-08-03,none
ORD_003789,TXN_003789,software,7270.55,"Address_1828, India",delivered,2026-06-19,none
ORD_003790,TXN_003790,travel,6230.02,"Address_1334, India",delivered,2026-03-26,requested
ORD_003791,TXN_003791,beauty,9176.87,"Address_7949, India",delivered,2026-03-20,processed
ORD_003792,TXN_003792,travel,386.87,"Address_6845, India",failed,2026-04-04,requested
ORD_003793,TXN_003793,electronics,15981.86,"Address_1081, India",delivered,2026-02-19,none
ORD_003794,TXN_003794,grocery,10605.1,"Address_4724, India",failed,2026-05-15,none
ORD_003795,TXN_003795,travel,4462.38,"Address_7910, India",delivered,2026-05-11,processed
ORD_003796,TXN_003796,software,5167.61,"Address_1045, India",delivered,2026-01-13,requested
ORD_003797,TXN_003797,travel,5383.16,"Address_7276, India",failed,2026-08-12,none
ORD_003798,TXN_003798,software,4483.59,"Address_8662, India",failed,2026-07-01,none
ORD_003799,TXN_003799,software,2424.44,"Address_9158, India",delivered,2026-01-31,requested
ORD_003800,TXN_003800,travel,8857.98,"Address_4068, India",delivered,2026-05-28,processed
ORD_003801,TXN_003801,software,3643.6,"Address_8794, India",delivered,2026-03-05,none
ORD_003802,TXN_003802,electronics,2658.96,"Address_6700, India",delivered,2026-06-23,none
ORD_003803,TXN_003803,travel,4926.93,"Address_4381, India",failed,2026-07-28,none
ORD_003804,TXN_003804,travel,3247.99,"Address_1430, India",pending,2026-03-02,requested
ORD_003805,TXN_003805,beauty,1162.67,"Address_4159, India",delivered,2026-03-14,none
ORD_003806,TXN_003806,grocery,1608.49,"Address_5385, India",delivered,2026-07-10,processed
ORD_003807,TXN_003807,home,1541.71,"Address_5426, India",delivered,2026-01-27,processed
ORD_003808,TXN_003808,travel,1455.13,"Address_7297, India",delivered,2026-07-16,none
ORD_003809,TXN_003809,software,6745.96,"Address_4317, India",failed,2026-05-31,none
ORD_003810,TXN_003810,beauty,2910.44,"Address_3311, India",pending,2026-04-19,none
ORD_003811,TXN_003811,travel,2943.1,"Address_6812, India",pending,2026-04-01,none
ORD_003812,TXN_003812,software,15475.91,"Address_7783, India",failed,2026-01-07,none
ORD_003813,TXN_003813,software,3813.69,"Address_8285, India",delivered,2026-03-22,none
ORD_003814,TXN_003814,beauty,5578.28,"Address_3556, India",delivered,2026-07-29,none
ORD_003815,TXN_003815,travel,1956.16,"Address_1500, India",delivered,2026-05-14,processed
ORD_003816,TXN_003816,home,1744.24,"Address_8420, India",delivered,2026-04-12,requested
ORD_003817,TXN_003817,grocery,4594.9,"Address_2727, India",delivered,2026-03-06,none
ORD_003818,TXN_003818,home,10347.51,"Address_8039, India",delivered,2026-02-08,requested
ORD_003819,TXN_003819,travel,8077.62,"Address_7593, India",pending,2026-06-15,requested
ORD_003820,TXN_003820,travel,5761.43,"Address_1156, India",delivered,2026-01-18,none
ORD_003821,TXN_003821,electronics,3644.72,"Address_5428, India",delivered,2026-06-16,none
ORD_003822,TXN_003822,travel,4978.16,"Address_2329, India",delivered,2026-01-08,requested
ORD_003823,TXN_003823,software,6059.0,"Address_7095, India",delivered,2026-07-20,requested
ORD_003824,TXN_003824,software,5067.84,"Address_5982, India",pending,2026-07-01,requested
ORD_003825,TXN_003825,travel,2050.09,"Address_7468, India",delivered,2026-06-22,requested
ORD_003826,TXN_003826,fashion,8111.52,"Address_3281, India",failed,2026-06-15,requested
ORD_003827,TXN_003827,home,3809.83,"Address_5929, India",delivered,2026-04-07,none
ORD_003828,TXN_003828,grocery,4532.87,"Address_1044, India",pending,2026-03-12,none
ORD_003829,TXN_003829,beauty,4457.59,"Address_1344, India",delivered,2026-03-17,none
ORD_003830,TXN_003830,electronics,1569.11,"Address_5865, India",pending,2026-05-19,none
ORD_003831,TXN_003831,electronics,14361.19,"Address_6089, India",pending,2026-06-17,none
ORD_003832,TXN_003832,travel,5744.52,"Address_7851, India",delivered,2026-05-23,requested
ORD_003833,TXN_003833,travel,3539.18,"Address_6479, India",delivered,2026-04-19,requested
ORD_003834,TXN_003834,fashion,5841.57,"Address_1207, India",delivered,2026-07-25,none
ORD_003835,TXN_003835,fashion,4884.63,"Address_9899, India",failed,2026-06-08,requested
ORD_003836,TXN_003836,software,269.96,"Address_9653, India",delivered,2026-04-14,requested
ORD_003837,TXN_003837,fashion,9286.73,"Address_4316, India",delivered,2026-08-01,requested
ORD_003838,TXN_003838,electronics,2754.56,"Address_6760, India",delivered,2026-04-23,none
ORD_003839,TXN_003839,travel,633.89,"Address_1827, India",pending,2026-04-29,none
ORD_003840,TXN_003840,home,2456.36,"Address_1894, India",delivered,2026-02-07,requested
ORD_003841,TXN_003841,electronics,1423.73,"Address_6433, India",failed,2026-05-11,none
ORD_003842,TXN_003842,electronics,4394.94,"Address_2959, India",pending,2026-02-26,processed
ORD_003843,TXN_003843,software,2957.65,"Address_8688, India",pending,2026-06-28,requested
ORD_003844,TXN_003844,software,3630.47,"Address_4321, India",delivered,2026-03-27,processed
ORD_003845,TXN_003845,grocery,1830.85,"Address_7756, India",pending,2026-04-24,processed
ORD_003846,TXN_003846,beauty,8839.42,"Address_7344, India",delivered,2026-03-12,requested
ORD_003847,TXN_003847,grocery,2169.6,"Address_7884, India",delivered,2026-06-08,none
ORD_003848,TXN_003848,fashion,3562.13,"Address_9376, India",delivered,2026-03-10,processed
ORD_003849,TXN_003849,software,16516.16,"Address_9029, India",failed,2026-03-01,none
ORD_003850,TXN_003850,software,3429.62,"Address_8685, India",pending,2026-06-06,processed
ORD_003851,TXN_003851,beauty,7427.33,"Address_9330, India",failed,2026-02-03,none
ORD_003852,TXN_003852,travel,2183.93,"Address_4551, India",pending,2026-08-08,processed
ORD_003853,TXN_003853,home,8650.73,"Address_9700, India",pending,2026-04-15,requested
ORD_003854,TXN_003854,fashion,17022.36,"Address_8323, India",delivered,2026-07-07,none
ORD_003855,TXN_003855,software,1143.93,"Address_4839, India",delivered,2026-05-05,none
ORD_003856,TXN_003856,beauty,3771.49,"Address_8213, India",delivered,2026-01-16,none
ORD_003857,TXN_003857,home,3973.59,"Address_6455, India",failed,2026-08-08,none
ORD_003858,TXN_003858,electronics,5688.9,"Address_4185, India",delivered,2026-03-08,requested
ORD_003859,TXN_003859,travel,2280.44,"Address_3480, India",delivered,2026-02-12,none
ORD_003860,TXN_003860,home,1445.77,"Address_8308, India",failed,2026-03-04,none
ORD_003861,TXN_003861,electronics,6791.62,"Address_9776, India",delivered,2026-07-03,none
ORD_003862,TXN_003862,grocery,4337.51,"Address_7647, India",delivered,2026-02-28,none
ORD_003863,TXN_003863,software,5934.0,"Address_4931, India",pending,2026-02-18,requested
ORD_003864,TXN_003864,travel,7525.62,"Address_6342, India",delivered,2026-08-02,none
ORD_003865,TXN_003865,software,781.36,"Address_3747, India",delivered,2026-08-15,none
ORD_003866,TXN_003866,grocery,10867.67,"Address_7689, India",delivered,2026-05-06,processed
ORD_003867,TXN_003867,electronics,9691.22,"Address_4648, India",delivered,2026-08-17,processed
ORD_003868,TXN_003868,electronics,8483.97,"Address_6973, India",delivered,2026-03-08,none
ORD_003869,TXN_003869,software,6857.17,"Address_4953, India",pending,2026-03-13,processed
ORD_003870,TXN_003870,travel,4153.39,"Address_1383, India",delivered,2026-02-21,requested
ORD_003871,TXN_003871,beauty,6374.03,"Address_1789, India",delivered,2026-03-21,none
ORD_003872,TXN_003872,grocery,4167.3,"Address_5288, India",delivered,2026-06-25,none
ORD_003873,TXN_003873,software,3734.89,"Address_9951, India",delivered,2026-07-27,none
ORD_003874,TXN_003874,beauty,3257.26,"Address_4649, India",failed,2026-03-29,none
ORD_003875,TXN_003875,home,1183.71,"Address_2525, India",delivered,2026-01-20,none
ORD_003876,TXN_003876,home,1782.19,"Address_9763, India",failed,2026-06-27,none
ORD_003877,TXN_003877,beauty,9760.13,"Address_9200, India",pending,2026-02-07,none
ORD_003878,TXN_003878,software,12604.33,"Address_7926, India",failed,2026-07-22,none
ORD_003879,TXN_003879,grocery,2550.0,"Address_2322, India",pending,2026-02-23,requested
ORD_003880,TXN_003880,travel,12643.89,"Address_7369, India",delivered,2026-04-27,requested
ORD_003881,TXN_003881,travel,3142.06,"Address_8644, India",delivered,2026-01-27,processed
ORD_003882,TXN_003882,grocery,3181.97,"Address_3673, India",delivered,2026-03-22,requested
ORD_003883,TXN_003883,electronics,2597.23,"Address_1488, India",delivered,2026-03-01,processed
ORD_003884,TXN_003884,software,1284.32,"Address_6646, India",failed,2026-07-26,none
ORD_003885,TXN_003885,software,1405.34,"Address_1190, India",delivered,2026-02-18,requested
ORD_003886,TXN_003886,home,8797.98,"Address_6280, India",pending,2026-01-24,none
ORD_003887,TXN_003887,electronics,1513.9,"Address_1548, India",delivered,2026-07-07,none
ORD_003888,TXN_003888,electronics,21503.81,"Address_6988, India",delivered,2026-01-11,processed
ORD_003889,TXN_003889,travel,4142.15,"Address_7776, India",delivered,2026-02-16,none
ORD_003890,TXN_003890,beauty,1726.94,"Address_8130, India",delivered,2026-04-13,none
ORD_003891,TXN_003891,software,1587.47,"Address_6080, India",failed,2026-08-07,requested
ORD_003892,TXN_003892,home,2698.62,"Address_5324, India",delivered,2026-02-23,none
ORD_003893,TXN_003893,beauty,8373.85,"Address_6672, India",failed,2026-07-08,none
ORD_003894,TXN_003894,grocery,6709.91,"Address_2233, India",failed,2026-03-15,none
ORD_003895,TXN_003895,electronics,2389.59,"Address_1164, India",delivered,2026-03-02,requested
ORD_003896,TXN_003896,fashion,2953.22,"Address_4477, India",delivered,2026-06-28,none
ORD_003897,TXN_003897,fashion,2335.47,"Address_8259, India",pending,2026-03-13,requested
ORD_003898,TXN_003898,electronics,7585.46,"Address_9708, India",delivered,2026-03-27,none
ORD_003899,TXN_003899,travel,6207.74,"Address_3710, India",pending,2026-07-04,none
ORD_003900,TXN_003900,fashion,1563.3,"Address_6904, India",delivered,2026-03-20,none
ORD_003901,TXN_003901,software,2834.16,"Address_5558, India",delivered,2026-06-06,none
ORD_003902,TXN_003902,electronics,810.39,"Address_4949, India",failed,2026-02-01,none
ORD_003903,TXN_003903,electronics,5205.1,"Address_2977, India",delivered,2026-04-01,none
ORD_003904,TXN_003904,home,3810.3,"Address_7642, India",failed,2026-01-08,none
ORD_003905,TXN_003905,software,3055.82,"Address_7072, India",delivered,2026-04-24,processed
ORD_003906,TXN_003906,beauty,2672.18,"Address_6939, India",delivered,2026-05-23,none
ORD_003907,TXN_003907,fashion,1588.61,"Address_4355, India",pending,2026-08-03,none
ORD_003908,TXN_003908,beauty,5118.95,"Address_4534, India",failed,2026-07-15,none
ORD_003909,TXN_003909,electronics,7267.99,"Address_8583, India",delivered,2026-05-17,none
ORD_003910,TXN_003910,fashion,8320.7,"Address_4610, India",delivered,2026-05-18,none
ORD_003911,TXN_003911,grocery,6852.15,"Address_3371, India",delivered,2026-08-12,none
ORD_003912,TXN_003912,beauty,4801.37,"Address_6725, India",pending,2026-01-20,processed
ORD_003913,TXN_003913,home,4844.39,"Address_6339, India",pending,2026-06-30,processed
ORD_003914,TXN_003914,electronics,1326.98,"Address_9041, India",delivered,2026-05-02,none
ORD_003915,TXN_003915,electronics,2067.0,"Address_1201, India",pending,2026-05-18,none
ORD_003916,TXN_003916,travel,2128.12,"Address_6336, India",delivered,2026-06-01,processed
ORD_003917,TXN_003917,electronics,7517.47,"Address_5994, India",failed,2026-03-05,processed
ORD_003918,TXN_003918,grocery,1915.06,"Address_1682, India",pending,2026-04-19,processed
ORD_003919,TXN_003919,fashion,3654.57,"Address_9509, India",pending,2026-05-29,none
ORD_003920,TXN_003920,software,3096.27,"Address_6690, India",failed,2026-04-17,none
ORD_003921,TXN_003921,beauty,1242.32,"Address_4101, India",pending,2026-03-25,requested
ORD_003922,TXN_003922,travel,8626.56,"Address_3576, India",delivered,2026-04-22,processed
ORD_003923,TXN_003923,home,3072.13,"Address_4564, India",pending,2026-04-14,processed
ORD_003924,TXN_003924,electronics,5887.82,"Address_7016, India",delivered,2026-04-06,none
ORD_003925,TXN_003925,travel,3882.86,"Address_3226, India",pending,2026-04-23,none
ORD_003926,TXN_003926,software,3682.68,"Address_2354, India",pending,2026-04-13,none
ORD_003927,TXN_003927,travel,3168.18,"Address_1329, India",delivered,2026-07-27,none
ORD_003928,TXN_003928,fashion,4030.3,"Address_3222, India",pending,2026-04-08,none
ORD_003929,TXN_003929,travel,3212.72,"Address_4523, India",delivered,2026-03-14,none
ORD_003930,TXN_003930,travel,5279.48,"Address_5679, India",pending,2026-03-11,none
ORD_003931,TXN_003931,travel,2906.37,"Address_7221, India",failed,2026-06-05,requested
ORD_003932,TXN_003932,fashion,3460.46,"Address_8988, India",delivered,2026-07-27,requested
ORD_003933,TXN_003933,beauty,5358.36,"Address_9800, India",pending,2026-05-18,processed
ORD_003934,TXN_003934,electronics,4236.16,"Address_6452, India",delivered,2026-08-08,none
ORD_003935,TXN_003935,beauty,6960.76,"Address_2232, India",delivered,2026-05-02,none
ORD_003936,TXN_003936,software,2891.76,"Address_4653, India",failed,2026-01-16,none
ORD_003937,TXN_003937,home,7478.25,"Address_6959, India",delivered,2026-05-19,requested
ORD_003938,TXN_003938,travel,1187.0,"Address_7372, India",delivered,2026-07-31,none
ORD_003939,TXN_003939,grocery,4744.16,"Address_2864, India",delivered,2026-07-14,none
ORD_003940,TXN_003940,home,3084.71,"Address_3534, India",delivered,2026-07-13,none
ORD_003941,TXN_003941,beauty,2375.17,"Address_4367, India",delivered,2026-01-11,requested
ORD_003942,TXN_003942,travel,5414.55,"Address_5200, India",delivered,2026-06-09,none
ORD_003943,TXN_003943,beauty,4340.82,"Address_7334, India",delivered,2026-03-30,processed
ORD_003944,TXN_003944,electronics,5807.13,"Address_8332, India",delivered,2026-04-08,requested
ORD_003945,TXN_003945,electronics,3559.89,"Address_8086, India",failed,2026-03-23,none
ORD_003946,TXN_003946,beauty,2746.47,"Address_5308, India",delivered,2026-04-02,none
