amount,payment_method,device_id,ip_country,authentication_status,account_age_days,previous_transactions,successful_transactions,previous_chargebacks,previous_refunds,known_devices,average_order_value,product_category,product_value,transaction_hour,transaction_day_of_week,is_weekend,amount_to_avg_order_ratio,customer_success_rate,customer_chargeback_rate,customer_refund_rate,has_previous_chargeback,is_new_customer,chargeback_label
5654.59,netbanking,DEV_00067,US,failed,758,36,32,0,0,4,805.23,fashion,5654.59,0,3,0,7.022329024005564,0.8888888888888888,0.0,0.0,0,0,0
2653.79,card,DEV_00662,SG,success,263,44,39,1,1,3,6018.44,software,2653.79,0,5,1,0.4409431679970225,0.8863636363636364,0.022727272727272728,0.022727272727272728,1,0,0
1935.92,netbanking,DEV_00377,IN,failed,1600,38,31,0,3,2,5440.95,fashion,1935.92,0,1,0,0.35580551190509013,0.8157894736842105,0.0,0.07894736842105263,0,0,0
10531.35,netbanking,DEV_01299,US,success,1429,28,21,0,1,2,1861.73,home,10531.35,0,1,0,5.65675473887191,0.75,0.0,0.03571428571428571,0,0,0
6130.37,upi,DEV_01787,AE,success,1636,28,27,0,2,3,1756.01,software,6130.37,0,3,0,3.4910792079771755,0.9642857142857143,0.0,0.07142857142857142,0,0,0
5025.91,wallet,DEV_01559,GB,failed,570,25,25,3,3,4,5767.26,beauty,5025.91,0,6,1,0.8714554225056612,1.0,0.12,0.12,1,0,0
13953.47,upi,DEV_02479,IN,success,1530,35,28,0,1,2,2567.2,home,13953.47,0,1,0,5.435287472732939,0.8,0.0,0.02857142857142857,0,0,0
9844.92,card,DEV_02610,AE,success,1606,16,11,2,1,4,4105.68,grocery,9844.92,0,3,0,2.3978780616122055,0.6875,0.125,0.0625,1,0,0
3705.25,wallet,DEV_00501,SG,success,1222,38,32,0,3,1,448.96,travel,3705.25,0,6,1,8.252962401995724,0.8421052631578947,0.0,0.07894736842105263,0,0,0
7282.34,upi,DEV_02628,US,success,617,31,23,0,1,4,11730.46,fashion,7282.34,0,5,1,0.6208060041976189,0.7419354838709677,0.0,0.03225806451612903,0,0,0
2509.4,netbanking,DEV_00197,IN,success,1564,35,25,0,0,3,4772.28,fashion,2509.4,0,2,0,0.5258283252449564,0.7142857142857143,0.0,0.0,0,0,0
5289.33,card,DEV_01375,US,success,216,31,26,1,1,4,4689.29,electronics,5289.33,0,3,0,1.1279596698007588,0.8387096774193549,0.03225806451612903,0.03225806451612903,1,0,0
1454.97,wallet,DEV_02445,AE,success,397,15,13,0,1,1,6824.86,fashion,1454.97,0,4,0,0.2131867906447898,0.8666666666666667,0.0,0.06666666666666667,0,0,0
2041.62,wallet,DEV_00273,AE,success,489,42,33,2,0,1,952.69,beauty,2041.62,0,3,0,2.143005594684525,0.7857142857142857,0.047619047619047616,0.0,1,0,0
11719.0,netbanking,DEV_01381,US,success,1610,38,33,0,2,2,1535.72,travel,11719.0,0,1,0,7.630948349959628,0.868421052631579,0.0,0.05263157894736842,0,0,0
3053.8,wallet,DEV_01278,IN,success,1483,41,37,1,2,3,1305.93,grocery,3053.8,0,3,0,2.338410175124241,0.9024390243902439,0.024390243902439025,0.04878048780487805,1,0,0
5585.35,netbanking,DEV_01160,AE,success,304,33,32,0,2,4,765.79,travel,5585.35,0,5,1,7.293579179670668,0.9696969696969697,0.0,0.06060606060606061,0,0,0
2178.5,wallet,DEV_02392,SG,success,401,40,36,0,1,3,3075.51,grocery,2178.5,0,1,0,0.7083378041365497,0.9,0.0,0.025,0,0,0
1808.09,netbanking,DEV_01745,AE,success,488,17,16,0,0,3,7651.45,home,1808.09,0,3,0,0.2363068438008482,0.9411764705882353,0.0,0.0,0,0,0
3027.68,upi,DEV_00240,IN,success,1851,38,31,1,1,2,1038.4,home,3027.68,0,6,1,2.915716486902927,0.8157894736842105,0.02631578947368421,0.02631578947368421,1,0,0
2653.95,netbanking,DEV_01773,AE,failed,1992,30,23,0,2,4,6046.83,fashion,2653.95,0,1,0,0.43889939025902824,0.7666666666666667,0.0,0.06666666666666667,0,0,0
1241.0,upi,DEV_01498,GB,success,1469,30,24,0,0,3,1532.29,beauty,1241.0,0,6,1,0.8098989094753605,0.8,0.0,0.0,0,0,0
4689.67,upi,DEV_00755,AE,success,1841,20,14,0,2,4,1057.01,travel,4689.67,0,5,1,4.4367319136053585,0.7,0.0,0.1,0,0,0
1071.64,wallet,DEV_00640,AE,success,1353,43,39,0,1,3,3216.32,grocery,1071.64,0,1,0,0.3331882399761218,0.9069767441860465,0.0,0.023255813953488372,0,0,0
1976.95,netbanking,DEV_01660,GB,success,1033,26,18,1,3,1,8736.89,home,1976.95,0,2,0,0.22627616920895194,0.6923076923076923,0.038461538461538464,0.11538461538461539,1,0,1
1915.57,wallet,DEV_00033,AE,success,1741,25,22,0,3,4,17752.95,grocery,1915.57,0,1,0,0.1079015036937523,0.88,0.0,0.12,0,0,0
3820.55,card,DEV_01205,GB,success,1977,14,9,0,4,4,1451.9,beauty,3820.55,0,3,0,2.6314140092292857,0.6428571428571429,0.0,0.2857142857142857,0,0,0
578.74,card,DEV_01549,SG,failed,1944,46,39,0,0,3,5545.94,software,578.74,0,0,0,0.10435381558401281,0.8478260869565217,0.0,0.0,0,0,0
3825.05,upi,DEV_01068,IN,failed,1955,44,42,0,0,2,825.84,travel,3825.05,0,1,0,4.63170832122445,0.9545454545454546,0.0,0.0,0,0,0
1892.09,card,DEV_00022,IN,failed,974,50,50,0,2,2,5979.0,beauty,1892.09,0,5,1,0.31645592908513126,1.0,0.0,0.04,0,0,0
10600.5,wallet,DEV_02218,SG,success,1204,38,30,1,4,2,1898.32,home,10600.5,0,4,0,5.584148088836445,0.7894736842105263,0.02631578947368421,0.10526315789473684,1,0,0
1474.55,card,DEV_01991,US,success,1931,13,12,0,0,4,1737.51,home,1474.55,0,0,0,0.8486569861468423,0.9230769230769231,0.0,0.0,0,0,1
1725.62,card,DEV_01933,AE,success,1684,36,27,0,1,1,1199.75,software,1725.62,0,4,0,1.4383163158991457,0.75,0.0,0.027777777777777776,0,0,0
1777.14,card,DEV_00499,GB,success,1046,2,1,1,1,4,1987.46,home,1777.14,0,1,0,0.894176486570799,0.5,0.5,0.5,1,0,0
1316.73,upi,DEV_00940,US,success,1405,5,2,0,2,1,638.51,grocery,1316.73,0,4,0,2.0621916649700083,0.4,0.0,0.4,0,0,0
3485.66,upi,DEV_00717,SG,success,1082,16,10,0,1,4,3261.64,home,3485.66,0,0,0,1.0686832391067072,0.625,0.0,0.0625,0,0,0
9092.18,card,DEV_02196,GB,success,406,35,35,1,1,1,5147.36,fashion,9092.18,0,4,0,1.7663773274066707,1.0,0.02857142857142857,0.02857142857142857,1,0,0
2846.73,upi,DEV_02155,US,success,408,24,24,0,2,4,1054.51,home,2846.73,0,3,0,2.6995761064380615,1.0,0.0,0.08333333333333333,0,0,0
624.17,card,DEV_00006,GB,success,1542,8,1,1,1,1,3529.35,grocery,624.17,0,5,1,0.17685126156374403,0.125,0.125,0.125,1,0,0
11135.33,netbanking,DEV_01853,SG,success,991,17,12,1,0,4,911.35,fashion,11135.33,0,5,1,12.218500027431832,0.7058823529411765,0.058823529411764705,0.0,1,0,0
3291.68,upi,DEV_01528,IN,success,701,8,0,1,1,4,3603.58,grocery,3291.68,0,1,0,0.9134471830790492,0.0,0.125,0.125,1,0,0
14270.32,upi,DEV_01422,IN,success,1839,4,1,0,2,2,2085.36,beauty,14270.32,0,4,0,6.843096635592895,0.25,0.0,0.5,0,0,1
3738.72,upi,DEV_01306,AE,success,1432,21,11,1,3,2,2265.44,home,3738.72,0,5,1,1.6503284130235185,0.5238095238095238,0.047619047619047616,0.14285714285714285,1,0,1
3763.36,upi,DEV_00032,AE,success,1484,29,26,1,1,2,1939.36,beauty,3763.36,0,0,0,1.9405164590380333,0.896551724137931,0.034482758620689655,0.034482758620689655,1,0,1
1533.72,netbanking,DEV_02005,SG,failed,102,45,44,0,1,3,605.29,beauty,1533.72,0,6,1,2.533859802739183,0.9777777777777777,0.0,0.022222222222222223,0,0,0
1509.21,upi,DEV_00120,US,success,1973,30,21,0,0,2,8526.49,software,1509.21,0,1,0,0.17700249457866016,0.7,0.0,0.0,0,0,0
11843.36,card,DEV_00098,GB,success,1597,21,17,1,1,4,520.63,grocery,11843.36,0,1,0,22.748132070760427,0.8095238095238095,0.047619047619047616,0.047619047619047616,1,0,0
7348.92,netbanking,DEV_00994,GB,success,1298,4,2,2,2,1,2824.1,electronics,7348.92,0,1,0,2.6022166353882654,0.5,0.5,0.5,1,0,0
5008.27,upi,DEV_02092,IN,success,1044,3,1,1,1,3,1326.47,fashion,5008.27,0,2,0,3.7756375945177805,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0
5853.29,netbanking,DEV_01924,SG,failed,749,44,43,1,4,2,13987.14,fashion,5853.29,0,2,0,0.41847654345348656,0.9772727272727273,0.022727272727272728,0.09090909090909091,1,0,1
5286.2,netbanking,DEV_02576,US,success,422,27,27,0,3,4,2277.45,grocery,5286.2,0,3,0,2.321104744341259,1.0,0.0,0.1111111111111111,0,0,0
3728.54,upi,DEV_00349,SG,success,772,36,30,0,1,1,1669.1,electronics,3728.54,0,0,0,2.2338625606614344,0.8333333333333334,0.0,0.027777777777777776,0,0,0
2449.06,card,DEV_01580,US,success,1817,48,38,0,1,2,5193.79,grocery,2449.06,0,0,0,0.47153619996187757,0.7916666666666666,0.0,0.020833333333333332,0,0,0
6659.14,wallet,DEV_02291,IN,success,690,16,7,0,1,3,3157.7,electronics,6659.14,0,0,0,2.1088577128922954,0.4375,0.0,0.0625,0,0,0
2146.22,wallet,DEV_02287,SG,success,1841,27,24,1,2,4,944.08,home,2146.22,0,4,0,2.273345479196678,0.8888888888888888,0.037037037037037035,0.07407407407407407,1,0,0
2254.85,upi,DEV_00399,US,failed,562,25,20,2,1,2,10252.54,fashion,2254.85,0,3,0,0.21993086591225197,0.8,0.08,0.04,1,0,1
2068.7,netbanking,DEV_00982,AE,success,404,48,48,0,0,2,3052.16,home,2068.7,0,1,0,0.6777822918850912,1.0,0.0,0.0,0,0,0
4723.3,netbanking,DEV_01360,SG,success,554,20,11,1,1,4,1475.86,fashion,4723.3,0,1,0,3.200371308931742,0.55,0.05,0.05,1,0,0
1873.44,wallet,DEV_01525,SG,success,1611,29,26,1,0,2,7370.8,electronics,1873.44,0,2,0,0.2541705106637,0.896551724137931,0.034482758620689655,0.0,1,0,0
1643.66,card,DEV_02232,GB,success,1852,33,31,0,1,2,1790.55,home,1643.66,0,1,0,0.9179637541537518,0.9393939393939394,0.0,0.030303030303030304,0,0,0
3136.58,wallet,DEV_02469,AE,success,1209,25,20,2,2,2,1447.56,home,3136.58,0,1,0,2.1668048301970213,0.8,0.08,0.08,1,0,0
32532.95,netbanking,DEV_01472,US,failed,856,28,25,1,1,4,4975.78,software,32532.95,0,3,0,6.538261337920889,0.8928571428571429,0.03571428571428571,0.03571428571428571,1,0,0
3273.02,card,DEV_01546,IN,success,36,47,41,0,5,2,6860.32,home,3273.02,0,0,0,0.47709436294516877,0.8723404255319149,0.0,0.10638297872340426,0,0,0
921.53,wallet,DEV_01359,AE,success,220,45,42,0,1,1,2328.83,beauty,921.53,0,1,0,0.3957051394906455,0.9333333333333333,0.0,0.022222222222222223,0,0,0
10869.12,upi,DEV_01853,GB,failed,1163,1,0,1,1,3,1722.83,travel,10869.12,0,0,0,6.308875512964136,0.0,1.0,1.0,1,0,1
6740.02,card,DEV_00340,AE,success,629,31,23,1,3,1,2130.7,electronics,6740.02,0,0,0,3.163289059933356,0.7419354838709677,0.03225806451612903,0.0967741935483871,1,0,0
11492.87,wallet,DEV_01698,IN,failed,381,40,37,1,2,3,3256.69,fashion,11492.87,0,4,0,3.5290033745919938,0.925,0.025,0.05,1,0,0
2304.87,card,DEV_01225,SG,success,1242,45,45,0,2,2,1879.69,grocery,2304.87,0,4,0,1.2261968728886146,1.0,0.0,0.044444444444444446,0,0,0
17393.5,upi,DEV_01466,US,success,1006,1,1,0,0,3,3651.49,fashion,17393.5,0,4,0,4.763397955355211,1.0,0.0,0.0,0,0,0
4193.58,netbanking,DEV_00797,AE,failed,1927,25,21,0,0,4,17633.7,beauty,4193.58,0,6,1,0.23781622688375098,0.84,0.0,0.0,0,0,0
3104.99,upi,DEV_02623,SG,failed,1102,41,41,0,1,3,4942.93,home,3104.99,0,3,0,0.6281679085077069,1.0,0.0,0.024390243902439025,0,0,0
4515.06,netbanking,DEV_01104,GB,failed,689,16,12,3,1,3,2364.48,beauty,4515.06,0,1,0,1.9095361347949655,0.75,0.1875,0.0625,1,0,0
4999.8,upi,DEV_01324,IN,success,1283,18,18,0,2,4,2267.32,home,4999.8,0,6,1,2.2051585131344495,1.0,0.0,0.1111111111111111,0,0,0
3062.87,upi,DEV_00985,US,success,1687,43,39,0,1,1,2916.07,beauty,3062.87,0,4,0,1.050341727050448,0.9069767441860465,0.0,0.023255813953488372,0,0,0
6291.41,upi,DEV_01235,SG,success,141,13,11,0,2,3,1815.92,grocery,6291.41,0,4,0,3.4645854442927,0.8461538461538461,0.0,0.15384615384615385,0,0,0
2826.45,netbanking,DEV_00328,AE,success,1722,46,45,0,0,1,1947.38,grocery,2826.45,0,2,0,1.4514116402551118,0.9782608695652174,0.0,0.0,0,0,0
3864.11,netbanking,DEV_00454,GB,success,1952,9,4,1,0,1,3841.94,electronics,3864.11,0,6,1,1.005770522184105,0.4444444444444444,0.1111111111111111,0.0,1,0,0
2311.32,wallet,DEV_02460,IN,success,707,18,8,0,0,2,1591.94,grocery,2311.32,0,2,0,1.4518888902848097,0.4444444444444444,0.0,0.0,0,0,0
8929.42,netbanking,DEV_01879,GB,success,76,37,31,0,2,2,11994.15,fashion,8929.42,0,2,0,0.7444812679514597,0.8378378378378378,0.0,0.05405405405405406,0,0,0
11979.24,wallet,DEV_00714,AE,failed,344,4,2,0,2,1,2776.94,software,11979.24,0,0,0,4.313827450359028,0.5,0.0,0.5,0,0,0
13716.61,card,DEV_00665,GB,success,1801,44,40,0,3,1,5358.73,electronics,13716.61,0,3,0,2.559675520132569,0.9090909090909091,0.0,0.06818181818181818,0,0,1
10374.87,wallet,DEV_00252,US,success,1871,35,34,0,1,1,1287.04,home,10374.87,0,2,0,8.061031514172054,0.9714285714285714,0.0,0.02857142857142857,0,0,0
15572.26,upi,DEV_02692,US,success,1801,44,40,0,3,1,5358.73,electronics,15572.26,0,0,0,2.9059609273092692,0.9090909090909091,0.0,0.06818181818181818,0,0,0
5878.55,netbanking,DEV_01470,US,success,1059,34,30,0,3,2,715.32,fashion,5878.55,0,3,0,8.218070234300733,0.8823529411764706,0.0,0.08823529411764706,0,0,0
9514.31,netbanking,DEV_02622,SG,success,1896,34,29,0,1,4,3045.81,fashion,9514.31,0,0,0,3.1237371996283416,0.8529411764705882,0.0,0.029411764705882353,0,0,0
4185.94,wallet,DEV_00928,IN,success,572,9,3,0,2,3,16718.47,electronics,4185.94,0,4,0,0.2503781745578393,0.3333333333333333,0.0,0.2222222222222222,0,0,0
2212.11,upi,DEV_02479,AE,success,1145,45,38,1,1,2,4650.5,beauty,2212.11,0,5,1,0.47567143317922805,0.8444444444444444,0.022222222222222223,0.022222222222222223,1,0,0
3255.11,card,DEV_01813,US,failed,1128,8,7,0,0,3,14795.49,beauty,3255.11,0,0,0,0.22000690751032917,0.875,0.0,0.0,0,0,0
4253.83,netbanking,DEV_00643,SG,success,171,34,26,0,2,4,15904.29,software,4253.83,0,3,0,0.2674643130878524,0.7647058823529411,0.0,0.058823529411764705,0,0,0
2487.04,card,DEV_01238,IN,failed,1520,15,5,0,0,1,1767.63,fashion,2487.04,0,2,0,1.4069912821122066,0.3333333333333333,0.0,0.0,0,0,0
2551.09,upi,DEV_00489,GB,success,581,42,38,1,1,1,4197.98,grocery,2551.09,0,3,0,0.6076946531427021,0.9047619047619048,0.023809523809523808,0.023809523809523808,1,0,0
2171.9,upi,DEV_01664,AE,success,615,23,13,0,1,3,2574.43,home,2171.9,0,3,0,0.8436430588518624,0.5652173913043478,0.0,0.043478260869565216,0,0,0
2502.47,wallet,DEV_00021,AE,success,1465,24,21,1,2,1,2001.56,electronics,2502.47,0,3,0,1.2502597973580607,0.875,0.041666666666666664,0.08333333333333333,1,0,0
4943.88,netbanking,DEV_00136,US,success,319,49,45,1,1,2,7270.39,home,4943.88,0,6,1,0.6800020356542084,0.9183673469387755,0.02040816326530612,0.02040816326530612,1,0,0
614.98,upi,DEV_02049,IN,success,1878,21,19,0,1,3,2064.47,software,614.98,0,3,0,0.29788759342591564,0.9047619047619048,0.0,0.047619047619047616,0,0,0
7280.26,card,DEV_00758,US,failed,1235,15,5,0,1,1,15066.98,fashion,7280.26,0,0,0,0.48319304864013896,0.3333333333333333,0.0,0.06666666666666667,0,0,1
1461.62,card,DEV_02751,SG,success,540,3,3,2,0,1,1697.09,travel,1461.62,0,1,0,0.8612507291893771,1.0,0.6666666666666666,0.0,1,0,0
2979.37,upi,DEV_02634,US,success,1687,9,1,1,0,3,8980.16,fashion,2979.37,0,1,0,0.3317724851227595,0.1111111111111111,0.1111111111111111,0.0,1,0,0
2312.34,upi,DEV_02005,SG,success,1566,11,5,1,2,3,3387.26,software,2312.34,0,1,0,0.6826579595307122,0.45454545454545453,0.09090909090909091,0.18181818181818182,1,0,0
22209.87,card,DEV_00009,IN,success,615,35,25,0,0,1,8640.69,beauty,22209.87,0,0,0,2.570381532030428,0.7142857142857143,0.0,0.0,0,0,0
5683.72,upi,DEV_02903,SG,success,1106,29,27,0,1,3,7588.83,travel,5683.72,0,0,0,0.7489586668827738,0.9310344827586207,0.0,0.034482758620689655,0,0,0
8493.92,wallet,DEV_00408,AE,success,592,1,0,1,3,4,1408.93,electronics,8493.92,0,5,1,6.028631656647243,0.0,1.0,3.0,1,0,0
2047.56,netbanking,DEV_01543,GB,failed,745,15,8,1,1,3,2181.08,grocery,2047.56,0,0,0,0.9387826214535918,0.5333333333333333,0.06666666666666667,0.06666666666666667,1,0,0
3266.19,card,DEV_02106,GB,success,922,38,34,0,1,1,4946.95,grocery,3266.19,0,2,0,0.6602431801412992,0.8947368421052632,0.0,0.02631578947368421,0,0,0
2817.06,card,DEV_02979,AE,success,1819,43,39,0,1,1,5139.32,home,2817.06,0,4,0,0.5481386642590849,0.9069767441860465,0.0,0.023255813953488372,0,0,0
4801.0,upi,DEV_00002,GB,success,785,19,10,0,0,1,2490.87,travel,4801.0,0,3,0,1.9274390072544936,0.5263157894736842,0.0,0.0,0,0,0
4343.71,upi,DEV_00560,US,failed,1559,26,24,1,1,3,1882.43,beauty,4343.71,0,3,0,2.3075014741584017,0.9230769230769231,0.038461538461538464,0.038461538461538464,1,0,1
5591.94,wallet,DEV_01907,SG,success,233,45,36,0,2,2,3171.26,beauty,5591.94,0,3,0,1.763318050238706,0.8,0.0,0.044444444444444446,0,0,0
4285.93,netbanking,DEV_01358,AE,failed,1811,13,9,1,0,2,3152.47,fashion,4285.93,0,0,0,1.3595466412051505,0.6923076923076923,0.07692307692307693,0.0,1,0,0
6068.75,netbanking,DEV_01004,AE,success,280,3,3,0,1,1,3041.64,grocery,6068.75,0,6,1,1.9952229718178351,1.0,0.0,0.3333333333333333,0,0,1
1313.08,netbanking,DEV_01445,US,success,1410,3,2,0,2,2,553.6,home,1313.08,0,1,0,2.3718930635838147,0.6666666666666666,0.0,0.6666666666666666,0,0,0
2870.49,card,DEV_02745,AE,failed,517,43,40,1,2,2,7488.48,beauty,2870.49,0,4,0,0.3833207807191847,0.9302325581395349,0.023255813953488372,0.046511627906976744,1,0,0
1634.4,wallet,DEV_02915,AE,success,961,30,22,1,2,4,2727.32,fashion,1634.4,0,6,1,0.5992696126600472,0.7333333333333333,0.03333333333333333,0.06666666666666667,1,0,0
2012.55,netbanking,DEV_00725,AE,failed,1084,30,27,1,4,3,5254.82,fashion,2012.55,0,0,0,0.382991234714034,0.9,0.03333333333333333,0.13333333333333333,1,0,0
1819.56,card,DEV_00513,IN,success,1504,20,18,0,1,3,1025.56,grocery,1819.56,0,0,0,1.774211162681852,0.9,0.0,0.05,0,0,1
5350.59,card,DEV_02869,GB,success,740,21,13,0,2,1,4551.51,software,5350.59,0,6,1,1.1755637140201822,0.6190476190476191,0.0,0.09523809523809523,0,0,0
1758.07,wallet,DEV_02713,IN,success,332,44,37,1,0,1,4802.72,home,1758.07,0,4,0,0.36605715094779623,0.8409090909090909,0.022727272727272728,0.0,1,0,1
15075.73,upi,DEV_00541,US,success,1802,11,6,0,0,3,7869.35,travel,15075.73,0,6,1,1.9157528893745988,0.5454545454545454,0.0,0.0,0,0,0
1571.25,wallet,DEV_01960,SG,failed,1367,23,13,1,0,2,1916.79,travel,1571.25,0,2,0,0.8197298608611272,0.5652173913043478,0.043478260869565216,0.0,1,0,1
5514.23,card,DEV_01583,AE,failed,1809,50,41,0,1,4,3799.77,grocery,5514.23,0,3,0,1.4512009937443582,0.82,0.0,0.02,0,0,0
4144.23,upi,DEV_01374,US,success,754,14,13,0,1,3,1678.07,grocery,4144.23,0,2,0,2.4696407182060343,0.9285714285714286,0.0,0.07142857142857142,0,0,0
2158.77,upi,DEV_02802,AE,success,596,35,30,0,2,4,4548.5,home,2158.77,0,6,1,0.4746114103550621,0.8571428571428571,0.0,0.05714285714285714,0,0,0
24527.62,upi,DEV_00294,US,success,1841,42,39,2,1,2,3109.33,beauty,24527.62,0,1,0,7.888393962686495,0.9285714285714286,0.047619047619047616,0.023809523809523808,1,0,0
5162.9,netbanking,DEV_01697,US,success,115,1,1,0,4,1,966.17,grocery,5162.9,0,4,0,5.34367657865593,1.0,0.0,4.0,0,0,0
7080.54,card,DEV_01172,US,success,1142,31,23,0,3,2,1942.57,beauty,7080.54,0,4,0,3.644934288082283,0.7419354838709677,0.0,0.0967741935483871,0,0,1
6884.52,upi,DEV_00089,IN,success,1048,12,4,1,1,1,2637.92,fashion,6884.52,0,3,0,2.609828956147268,0.3333333333333333,0.08333333333333333,0.08333333333333333,1,0,0
3607.78,wallet,DEV_01379,US,success,1368,23,14,0,1,2,3141.15,fashion,3607.78,0,1,0,1.1485538735813317,0.6086956521739131,0.0,0.043478260869565216,0,0,0
3968.7,upi,DEV_02880,IN,success,70,34,31,0,2,1,3279.01,grocery,3968.7,0,0,0,1.210334826670245,0.9117647058823529,0.0,0.058823529411764705,0,0,0
16321.45,netbanking,DEV_01792,GB,failed,550,40,33,0,0,2,4432.59,fashion,16321.45,0,2,0,3.682147457806835,0.825,0.0,0.0,0,0,0
10720.69,wallet,DEV_02510,US,failed,235,16,16,0,1,2,3152.22,home,10720.69,0,0,0,3.4009967578405065,1.0,0.0,0.0625,0,0,0
2455.7,netbanking,DEV_00424,AE,success,1165,6,4,1,0,3,389.6,software,2455.7,0,3,0,6.303131416837782,0.6666666666666666,0.16666666666666666,0.0,1,0,0
10815.19,wallet,DEV_01691,GB,success,1024,39,36,0,4,4,827.54,travel,10815.19,0,1,0,13.06908427387196,0.9230769230769231,0.0,0.10256410256410256,0,0,0
5014.74,netbanking,DEV_00862,SG,success,1191,35,30,0,1,3,3349.43,beauty,5014.74,0,3,0,1.4971920595444599,0.8571428571428571,0.0,0.02857142857142857,0,0,0
1780.34,card,DEV_00403,GB,success,1313,16,10,0,2,4,935.99,travel,1780.34,0,5,1,1.9020929710787506,0.625,0.0,0.125,0,0,0
2483.23,wallet,DEV_01447,US,failed,319,49,45,1,1,2,7270.39,travel,2483.23,0,0,0,0.3415538918820036,0.9183673469387755,0.02040816326530612,0.02040816326530612,1,0,0
488.32,wallet,DEV_01200,US,failed,1048,12,4,1,1,1,2637.92,fashion,488.32,0,1,0,0.18511554558136714,0.3333333333333333,0.08333333333333333,0.08333333333333333,1,0,0
8416.22,upi,DEV_01511,IN,success,633,2,1,0,3,3,1305.55,home,8416.22,0,6,1,6.4464938148672974,0.5,0.0,1.5,0,0,0
4350.98,wallet,DEV_00750,GB,success,64,34,28,0,0,3,4086.56,travel,4350.98,0,6,1,1.0647047883794682,0.8235294117647058,0.0,0.0,0,0,1
8099.46,upi,DEV_01020,AE,success,1507,4,4,0,1,4,2414.96,travel,8099.46,0,6,1,3.353869215225097,1.0,0.0,0.25,0,0,0
4221.94,wallet,DEV_01287,AE,failed,1598,15,6,1,2,3,1301.55,travel,4221.94,0,6,1,3.2437785717029692,0.4,0.06666666666666667,0.13333333333333333,1,0,0
2103.8,wallet,DEV_01066,SG,success,629,31,23,1,3,1,2130.7,beauty,2103.8,0,3,0,0.9873750410663164,0.7419354838709677,0.03225806451612903,0.0967741935483871,1,0,0
2170.54,wallet,DEV_00655,US,success,1856,35,30,0,1,4,2717.85,electronics,2170.54,0,4,0,0.7986239122836065,0.8571428571428571,0.0,0.02857142857142857,0,0,0
2908.7,netbanking,DEV_00493,IN,failed,371,12,10,1,0,4,9809.4,electronics,2908.7,0,4,0,0.2965217036719881,0.8333333333333334,0.08333333333333333,0.0,1,0,0
3689.27,upi,DEV_01290,IN,success,74,5,1,0,0,4,1918.08,home,3689.27,0,3,0,1.9234182098765433,0.2,0.0,0.0,0,0,0
4059.5,wallet,DEV_01340,AE,success,970,46,41,0,0,1,4575.15,home,4059.5,0,6,1,0.887293312787559,0.8913043478260869,0.0,0.0,0,0,0
2855.22,card,DEV_00586,IN,failed,1530,35,28,0,1,2,2567.2,beauty,2855.22,0,0,0,1.1121922717357433,0.8,0.0,0.02857142857142857,0,0,0
3606.72,upi,DEV_01833,AE,failed,1643,44,35,0,1,3,1853.28,software,3606.72,0,3,0,1.9461279461279462,0.7954545454545454,0.0,0.022727272727272728,0,0,1
4733.73,upi,DEV_02447,US,success,1051,48,41,1,0,2,3597.58,travel,4733.73,0,3,0,1.3158095163971335,0.8541666666666666,0.020833333333333332,0.0,1,0,0
4446.59,card,DEV_02515,AE,success,1310,20,13,0,2,3,888.59,beauty,4446.59,0,5,1,5.004096377406903,0.65,0.0,0.1,0,0,0
1861.47,netbanking,DEV_02806,GB,success,389,40,40,0,0,4,10577.82,travel,1861.47,0,0,0,0.17597860428708373,1.0,0.0,0.0,0,0,0
798.25,card,DEV_00537,SG,success,596,35,30,0,2,4,4548.5,beauty,798.25,0,3,0,0.17549741673079036,0.8571428571428571,0.0,0.05714285714285714,0,0,1
6315.23,wallet,DEV_02691,GB,success,617,14,10,0,3,3,1966.16,electronics,6315.23,0,4,0,3.2119613866623262,0.7142857142857143,0.0,0.21428571428571427,0,0,0
4598.73,upi,DEV_00803,GB,failed,564,12,8,0,2,1,1856.72,grocery,4598.73,0,3,0,2.476803179800939,0.6666666666666666,0.0,0.16666666666666666,0,0,0
7906.29,card,DEV_01176,GB,failed,1094,47,47,0,2,4,2451.49,fashion,7906.29,0,3,0,3.2250957580899784,1.0,0.0,0.0425531914893617,0,0,0
914.05,upi,DEV_01531,IN,success,363,24,19,0,4,2,6017.78,beauty,914.05,0,0,0,0.15189156133989612,0.7916666666666666,0.0,0.16666666666666666,0,0,0
1427.92,card,DEV_01880,IN,success,138,30,30,0,0,1,8606.73,software,1427.92,0,6,1,0.16590737713394055,1.0,0.0,0.0,0,0,1
4377.32,upi,DEV_00384,GB,success,231,49,49,0,3,1,1202.96,fashion,4377.32,0,6,1,3.6387909822437985,1.0,0.0,0.061224489795918366,0,0,0
2479.78,upi,DEV_00791,AE,success,242,37,35,0,2,2,2584.86,software,2479.78,0,0,0,0.959347895050409,0.9459459459459459,0.0,0.05405405405405406,0,0,0
1730.19,card,DEV_02325,GB,success,418,19,16,0,0,4,753.57,software,1730.19,0,0,0,2.2959910824475496,0.8421052631578947,0.0,0.0,0,0,0
5397.43,wallet,DEV_02000,AE,failed,1188,37,32,2,1,3,4730.52,beauty,5397.43,0,3,0,1.1409802727818505,0.8648648648648649,0.05405405405405406,0.02702702702702703,1,0,0
